ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,ax3,ay3,az3,gx3,gy3,gz3,ax4,ay4,az4,gx4,gy4,gz4
4054,21886,12180,-6,-56,-4,23880,4962,5114,22,29,17,0,0,0,0,0,0,0,0,0,0,0,0
4066,21924,12158,35,-61,-4,23724,5088,5104,14,28,14,0,0,0,0,0,0,0,0,0,0,0,0
4180,22206,12220,64,-65,-3,23814,5144,5054,-9,21,10,0,0,0,0,0,0,0,0,0,0,0,0
4228,22406,12204,45,-61,-4,23828,5110,5082,-36,27,6,0,0,0,0,0,0,0,0,0,0,0,0
4218,22262,12234,-6,-57,1,23692,5008,5154,-45,33,6,0,0,0,0,0,0,0,0,0,0,0,0
4196,22032,12192,-14,-55,1,23672,4890,5136,-41,32,6,0,0,0,0,0,0,0,0,0,0,0,0
4240,21862,12194,2,-57,-1,23678,4970,5070,-29,26,9,0,0,0,0,0,0,0,0,0,0,0,0
4174,21960,12216,36,-51,-2,23706,4974,5118,-25,18,15,0,0,0,0,0,0,0,0,0,0,0,0
4108,22186,12208,51,-49,-3,23788,5064,5122,-18,12,13,0,0,0,0,0,0,0,0,0,0,0,0
4054,22242,12166,38,-52,-7,23848,5078,5110,-28,15,14,0,0,0,0,0,0,0,0,0,0,0,0
4086,22278,12090,21,-60,-4,23850,5018,5164,-43,20,4,0,0,0,0,0,0,0,0,0,0,0,0
4052,22198,12038,20,-59,0,23820,4942,5060,-37,13,10,0,0,0,0,0,0,0,0,0,0,0,0
4132,22216,12134,10,-57,-3,23774,5024,5086,-30,24,11,0,0,0,0,0,0,0,0,0,0,0,0
4116,22310,12342,13,-57,-1,23746,4950,5118,-50,30,4,0,0,0,0,0,0,0,0,0,0,0,0
4168,22318,12150,-27,-64,-7,23742,4818,5074,-55,21,-1,0,0,0,0,0,0,0,0,0,0,0,0
4180,22170,12204,-54,-61,-11,23760,4802,5090,-35,16,-1,0,0,0,0,0,0,0,0,0,0,0,0
4236,21996,12036,-15,-69,5,23778,4870,5222,-22,14,3,0,0,0,0,0,0,0,0,0,0,0,0
4176,21970,12088,-35,-52,-12,23868,5046,5248,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0
4060,21760,12266,-5,-58,-5,23860,5116,5104,-1,21,3,0,0,0,0,0,0,0,0,0,0,0,0
4088,21780,12334,32,-59,-3,23838,5040,5112,-26,32,1,0,0,0,0,0,0,0,0,0,0,0,0
4116,22006,12208,53,-65,-10,23728,4958,5196,-37,38,-7,0,0,0,0,0,0,0,0,0,0,0,0
4164,22418,12166,68,-63,-4,23672,4960,5178,-29,34,-6,0,0,0,0,0,0,0,0,0,0,0,0
4208,22392,12252,15,-54,-10,23716,4932,5084,-20,27,-7,0,0,0,0,0,0,0,0,0,0,0,0
4124,22210,12190,-28,-50,-12,23746,4882,5038,-13,16,-8,0,0,0,0,0,0,0,0,0,0,0,0
4046,21928,12218,-20,-55,-9,23838,4904,5066,-8,12,-6,0,0,0,0,0,0,0,0,0,0,0,0
4078,21876,12202,15,-59,-7,23878,4964,5148,-8,19,-3,0,0,0,0,0,0,0,0,0,0,0,0
4048,22006,12204,46,-57,-13,23874,4972,5090,-6,27,-2,0,0,0,0,0,0,0,0,0,0,0,0
4056,22156,12166,41,-55,-17,23846,5022,5026,-15,31,-2,0,0,0,0,0,0,0,0,0,0,0,0
4104,22160,12144,30,-60,-14,23718,4948,5068,-31,30,-4,0,0,0,0,0,0,0,0,0,0,0,0
4184,22190,12252,29,-57,-13,23692,4868,5164,-34,23,-2,0,0,0,0,0,0,0,0,0,0,0,0
4160,22198,12256,34,-58,-8,23758,4854,5096,-15,19,5,0,0,0,0,0,0,0,0,0,0,0,0
4232,22180,12152,25,-58,-7,23798,4860,5072,-11,21,3,0,0,0,0,0,0,0,0,0,0,0,0
4172,22098,12276,0,-58,-13,23768,4978,5114,-13,29,6,0,0,0,0,0,0,0,0,0,0,0,0
4146,22012,12190,13,-57,-10,23748,4976,5110,-19,24,8,0,0,0,0,0,0,0,0,0,0,0,0
4108,22094,12078,32,-58,-5,23702,5008,5210,-19,17,11,0,0,0,0,0,0,0,0,0,0,0,0
4158,22062,12126,22,-53,-12,23796,4980,5078,-22,24,11,0,0,0,0,0,0,0,0,0,0,0,0
4042,21984,12310,35,-55,-2,23746,4960,5108,-20,25,14,0,0,0,0,0,0,0,0,0,0,0,0
4172,22098,12078,40,-64,-8,23812,5012,5090,-19,23,16,0,0,0,0,0,0,0,0,0,0,0,0
4146,22214,12170,35,-53,-6,23788,4980,5086,-31,24,16,0,0,0,0,0,0,0,0,0,0,0,0
4070,22290,12220,52,-59,6,23806,4964,5194,-28,17,14,0,0,0,0,0,0,0,0,0,0,0,0
4094,22334,12156,-1,-56,-11,23834,4986,5154,-27,25,13,0,0,0,0,0,0,0,0,0,0,0,0
4108,22238,12246,-6,-64,0,23784,5016,5164,-27,35,13,0,0,0,0,0,0,0,0,0,0,0,0
4184,22164,12230,7,-61,3,23728,4878,5082,-25,23,9,0,0,0,0,0,0,0,0,0,0,0,0
4164,22170,12154,-16,-58,-5,23834,4882,5030,-11,18,11,0,0,0,0,0,0,0,0,0,0,0,0
4188,22020,12168,-17,-57,-1,23832,4984,5170,-1,23,11,0,0,0,0,0,0,0,0,0,0,0,0
4140,21976,12148,9,-56,2,23848,5022,5080,-4,24,9,0,0,0,0,0,0,0,0,0,0,0,0
4088,22030,12204,20,-57,-4,23792,5046,5110,-8,22,12,0,0,0,0,0,0,0,0,0,0,0,0
4152,22064,12138,29,-59,2,23816,5066,5156,-12,25,11,0,0,0,0,0,0,0,0,0,0,0,0
4182,22152,12162,29,-59,-1,23728,5082,5092,-23,30,8,0,0,0,0,0,0,0,0,0,0,0,0
4162,22102,12238,33,-58,-4,23712,5072,5106,-29,31,9,0,0,0,0,0,0,0,0,0,0,0,0
4214,22148,12246,36,-58,-1,23762,4996,5112,-26,21,7,0,0,0,0,0,0,0,0,0,0,0,0
4212,22192,12142,25,-53,-5,23812,5026,5066,-34,21,5,0,0,0,0,0,0,0,0,0,0,0,0
4202,22182,12224,26,-49,-4,23712,5008,5154,-33,31,3,0,0,0,0,0,0,0,0,0,0,0,0
4104,22194,12264,30,-53,0,23674,4928,5186,-22,25,3,0,0,0,0,0,0,0,0,0,0,0,0
4104,22164,12184,10,-57,-8,23788,4972,5080,-16,14,6,0,0,0,0,0,0,0,0,0,0,0,0
4184,22062,12188,8,-58,-5,23812,5006,4998,-13,15,10,0,0,0,0,0,0,0,0,0,0,0,0
4134,22032,12118,19,-54,-6,23800,5048,5104,-18,22,5,0,0,0,0,0,0,0,0,0,0,0,0
4136,22062,12190,22,-53,-8,23792,5108,5204,-29,24,2,0,0,0,0,0,0,0,0,0,0,0,0
4134,22144,12246,33,-55,-6,23856,5064,5168,-37,16,4,0,0,0,0,0,0,0,0,0,0,0,0
4116,22214,12168,21,-53,-7,23808,4994,5148,-39,15,5,0,0,0,0,0,0,0,0,0,0,0,0
4090,22110,12174,2,-56,-8,23836,4958,5060,-50,21,2,0,0,0,0,0,0,0,0,0,0,0,0
4160,22028,12176,19,-59,-5,23804,4984,4996,-48,31,4,0,0,0,0,0,0,0,0,0,0,0,0
4162,22198,12116,34,-59,-8,23740,4928,5132,-39,28,3,0,0,0,0,0,0,0,0,0,0,0,0
4212,22302,12152,19,-50,-11,23702,4954,5100,-28,15,3,0,0,0,0,0,0,0,0,0,0,0,0
4126,22234,12236,1,-51,-10,23812,4976,5136,-24,5,3,0,0,0,0,0,0,0,0,0,0,0,0
4104,22148,12170,-18,-56,-11,23890,4978,5062,-28,13,2,0,0,0,0,0,0,0,0,0,0,0,0
4100,22010,12166,1,-60,-7,23790,5002,5082,-32,30,2,0,0,0,0,0,0,0,0,0,0,0,0
4188,22014,12186,24,-62,-7,23752,5056,5140,-33,28,2,0,0,0,0,0,0,0,0,0,0,0,0
4156,22104,12174,23,-61,-11,23742,5030,5168,-37,17,1,0,0,0,0,0,0,0,0,0,0,0,0
4216,22156,12094,17,-57,-12,23782,4984,5070,-38,13,2,0,0,0,0,0,0,0,0,0,0,0,0
4142,22174,12106,9,-53,-12,23834,4994,5148,-37,14,3,0,0,0,0,0,0,0,0,0,0,0,0
4094,22078,12262,18,-52,-8,23820,4898,5086,-40,25,-1,0,0,0,0,0,0,0,0,0,0,0,0
4076,22086,12226,31,-61,-7,23802,4852,5112,-40,27,-1,0,0,0,0,0,0,0,0,0,0,0,0
4162,22252,12114,20,-65,-12,23752,4912,5166,-30,19,0,0,0,0,0,0,0,0,0,0,0,0,0
4164,22214,12148,12,-59,-13,23804,4920,5148,-31,14,-2,0,0,0,0,0,0,0,0,0,0,0,0
4152,22138,12118,1,-55,-13,23848,4936,5150,-28,22,-4,0,0,0,0,0,0,0,0,0,0,0,0
4112,22070,12174,-7,-56,-12,23808,4940,5076,-33,24,-6,0,0,0,0,0,0,0,0,0,0,0,0
4102,21956,12206,1,-60,-10,23804,4960,5116,-37,26,-4,0,0,0,0,0,0,0,0,0,0,0,0
4144,21940,12198,18,-60,-12,23792,4954,5086,-33,20,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,22074,12250,27,-63,-8,23898,4906,5060,-26,18,2,0,0,0,0,0,0,0,0,0,0,0,0
4116,22014,12168,25,-64,-9,23778,4962,5074,-32,26,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,22028,12086,26,-63,-11,23758,4992,5132,-38,33,-4,0,0,0,0,0,0,0,0,0,0,0,0
4194,22108,12190,49,-61,-9,23798,5062,5200,-22,36,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,22256,12210,61,-60,-11,23980,5020,5336,7,77,-1,0,0,0,0,0,0,0,0,0,0,0,0
4122,22360,12262,39,-54,-10,24186,5122,5484,34,151,-11,0,0,0,0,0,0,0,0,0,0,0,0
4128,22294,12288,9,-58,-8,24128,5374,5562,97,229,-25,0,0,0,0,0,0,0,0,0,0,0,0
4086,22128,12170,-12,-65,-8,23692,5540,5280,103,268,-29,0,0,0,0,0,0,0,0,0,0,0,0
4178,21978,12178,13,-68,-8,23270,5416,4724,-38,253,-36,0,0,0,0,0,0,0,0,0,0,0,0
4150,22108,12126,17,-60,-17,23112,5042,4630,-181,184,-31,0,0,0,0,0,0,0,0,0,0,0,0
4022,22258,12360,8,-49,-30,23282,4676,5070,-172,119,-23,0,0,0,0,0,0,0,0,0,0,0,0
3998,22274,12680,-13,-62,-18,23652,4724,5328,-64,126,-13,0,0,0,0,0,0,0,0,0,0,0,0
4000,22224,12644,-43,-86,-27,23660,4848,5072,-58,184,-3,0,0,0,0,0,0,0,0,0,0,0,0
4020,22502,12394,-58,-125,-33,23322,4910,4868,-80,205,5,0,0,0,0,0,0,0,0,0,0,0,0
4042,22644,12198,-72,-139,-21,23002,4948,4912,-94,162,13,0,0,0,0,0,0,0,0,0,0,0,0
4008,22536,12358,-137,-149,-14,23018,4808,5032,-121,86,14,0,0,0,0,0,0,0,0,0,0,0,0
4050,22248,12370,-229,-175,-14,23428,4506,5108,-119,49,5,0,0,0,0,0,0,0,0,0,0,0,0
4192,22004,12274,-261,-182,-20,23674,4430,5200,-93,81,-8,0,0,0,0,0,0,0,0,0,0,0,0
4226,21784,12506,-220,-185,0,23574,4634,5162,-63,140,5,0,0,0,0,0,0,0,0,0,0,0,0
4360,21596,12324,-169,-189,7,23316,4852,4996,-40,180,17,0,0,0,0,0,0,0,0,0,0,0,0
4388,21402,12246,-191,-196,-8,22870,4942,4898,-102,151,-9,0,0,0,0,0,0,0,0,0,0,0,0
4422,21082,12276,-171,-192,-11,22934,4722,5074,-144,87,-20,0,0,0,0,0,0,0,0,0,0,0,0
4374,20802,12228,-113,-200,-11,23184,4504,5020,-129,67,-20,0,0,0,0,0,0,0,0,0,0,0,0
4500,20880,12278,-48,-209,-14,23344,4342,5154,-93,85,-17,0,0,0,0,0,0,0,0,0,0,0,0
4540,21004,12302,15,-206,-24,23246,4366,5110,-29,103,-3,0,0,0,0,0,0,0,0,0,0,0,0
4668,21250,12378,85,-206,-29,23106,4652,5102,70,103,11,0,0,0,0,0,0,0,0,0,0,0,0
4534,21494,12452,121,-206,-25,22966,4802,5038,79,85,13,0,0,0,0,0,0,0,0,0,0,0,0
4538,21718,12504,124,-224,-31,22934,4920,5134,41,62,7,0,0,0,0,0,0,0,0,0,0,0,0
4710,22096,12466,101,-234,-30,23034,4986,5136,35,52,14,0,0,0,0,0,0,0,0,0,0,0,0
4634,22088,12756,33,-248,-22,23088,5032,4982,23,62,12,0,0,0,0,0,0,0,0,0,0,0,0
4566,22056,12624,-25,-277,-29,22984,4994,4880,-14,69,2,0,0,0,0,0,0,0,0,0,0,0,0
4550,22092,12792,-54,-300,-32,22954,4872,4984,-56,61,-9,0,0,0,0,0,0,0,0,0,0,0,0
4616,21996,12844,-74,-338,-23,22928,4700,5082,-68,52,-9,0,0,0,0,0,0,0,0,0,0,0,0
4708,21772,12842,-113,-376,-19,22934,4598,5018,-51,44,-8,0,0,0,0,0,0,0,0,0,0,0,0
4838,21700,12884,-126,-420,-31,23028,4522,5014,-27,38,-11,0,0,0,0,0,0,0,0,0,0,0,0
4924,21608,12892,-150,-452,-47,23024,4574,5034,12,32,-8,0,0,0,0,0,0,0,0,0,0,0,0
4984,21520,12816,-175,-482,-46,23044,4736,5026,44,31,4,0,0,0,0,0,0,0,0,0,0,0,0
5182,21370,12774,-182,-511,-48,23024,4784,5108,61,36,3,0,0,0,0,0,0,0,0,0,0,0,0
5292,21264,12874,-171,-542,-54,22938,4864,5026,65,36,1,0,0,0,0,0,0,0,0,0,0,0,0
5468,21150,12868,-158,-576,-57,22952,4874,5056,55,36,-1,0,0,0,0,0,0,0,0,0,0,0,0
5602,21180,12772,-145,-602,-58,22946,4886,4952,32,40,-3,0,0,0,0,0,0,0,0,0,0,0,0
5914,21064,12678,-134,-619,-57,22906,4924,5042,25,35,-5,0,0,0,0,0,0,0,0,0,0,0,0
5918,21050,12744,-114,-627,-59,22968,4958,5048,36,28,-3,0,0,0,0,0,0,0,0,0,0,0,0
5974,21092,12920,-105,-652,-58,23004,4964,5082,34,31,-5,0,0,0,0,0,0,0,0,0,0,0,0
6076,21070,12968,-113,-686,-57,23020,4950,4926,17,45,-8,0,0,0,0,0,0,0,0,0,0,0,0
6324,21222,12872,-126,-717,-59,22900,4934,5032,8,51,-12,0,0,0,0,0,0,0,0,0,0,0,0
6570,21168,12822,-136,-738,-68,22828,4934,5062,9,39,-6,0,0,0,0,0,0,0,0,0,0,0,0
6732,21058,12844,-153,-749,-70,22884,4910,5030,31,25,-1,0,0,0,0,0,0,0,0,0,0,0,0
6798,20958,13020,-156,-777,-69,22964,4874,4998,51,17,-4,0,0,0,0,0,0,0,0,0,0,0,0
6856,21040,13190,-175,-826,-72,23026,4940,5030,58,23,-5,0,0,0,0,0,0,0,0,0,0,0,0
7218,21080,13192,-210,-881,-70,22966,5006,5046,71,29,-1,0,0,0,0,0,0,0,0,0,0,0,0
7396,20962,13110,-214,-919,-73,22810,5088,5090,74,24,0,0,0,0,0,0,0,0,0,0,0,0,0
7626,20808,13060,-227,-957,-87,22890,5118,5094,56,4,-5,0,0,0,0,0,0,0,0,0,0,0,0
7876,20486,13064,-219,-994,-86,22992,5074,5020,60,3,-9,0,0,0,0,0,0,0,0,0,0,0,0
8044,20342,13152,-189,-1030,-86,23118,5118,4952,67,11,-10,0,0,0,0,0,0,0,0,0,0,0,0
8274,20476,13052,-172,-1072,-85,23058,5088,4986,58,9,-6,0,0,0,0,0,0,0,0,0,0,0,0
8586,20520,12902,-169,-1113,-78,22998,5048,4982,46,2,-1,0,0,0,0,0,0,0,0,0,0,0,0
8994,20448,12732,-173,-1146,-80,22984,5002,5094,68,-4,-3,0,0,0,0,0,0,0,0,0,0,0,0
9360,20394,12652,-175,-1168,-86,23010,5184,5098,106,-5,4,0,0,0,0,0,0,0,0,0,0,0,0
9688,20364,12614,-170,-1198,-81,23022,5260,5118,136,2,11,0,0,0,0,0,0,0,0,0,0,0,0
9960,20382,12700,-187,-1222,-85,23094,5404,5018,142,6,13,0,0,0,0,0,0,0,0,0,0,0,0
10234,20424,12468,-201,-1248,-82,23066,5356,4922,112,-3,12,0,0,0,0,0,0,0,0,0,0,0,0
10574,20310,12260,-207,-1261,-74,23022,5286,5030,109,-17,12,0,0,0,0,0,0,0,0,0,0,0,0
10952,20092,12136,-183,-1266,-73,23098,5388,5132,134,-13,11,0,0,0,0,0,0,0,0,0,0,0,0
11358,20014,12126,-161,-1277,-74,23062,5594,5116,144,6,9,0,0,0,0,0,0,0,0,0,0,0,0
11690,20062,12026,-153,-1287,-71,23072,5622,5056,115,19,11,0,0,0,0,0,0,0,0,0,0,0,0
12018,20226,11930,-179,-1304,-66,23058,5580,4970,86,15,13,0,0,0,0,0,0,0,0,0,0,0,0
12338,20170,11666,-204,-1304,-56,23106,5512,4994,70,4,9,0,0,0,0,0,0,0,0,0,0,0,0
12616,19962,11494,-198,-1296,-59,23230,5470,5098,67,-13,9,0,0,0,0,0,0,0,0,0,0,0,0
12868,19692,11392,-197,-1295,-72,23268,5564,5140,91,-1,7,0,0,0,0,0,0,0,0,0,0,0,0
13384,19630,11240,-193,-1293,-76,23250,5616,5158,102,25,5,0,0,0,0,0,0,0,0,0,0,0,0
13912,19648,11026,-200,-1284,-79,23198,5586,4940,112,44,10,0,0,0,0,0,0,0,0,0,0,0,0
14236,19636,10944,-196,-1266,-80,23116,5648,4964,97,41,9,0,0,0,0,0,0,0,0,0,0,0,0
14452,19592,10810,-186,-1245,-80,23114,5720,5078,87,21,6,0,0,0,0,0,0,0,0,0,0,0,0
14608,19290,10660,-149,-1228,-81,23184,5740,5112,108,22,2,0,0,0,0,0,0,0,0,0,0,0,0
14888,19228,10580,-115,-1221,-87,23272,5854,5176,105,42,-7,0,0,0,0,0,0,0,0,0,0,0,0
15384,19286,10356,-83,-1213,-85,23320,5882,5064,72,74,-10,0,0,0,0,0,0,0,0,0,0,0,0
15808,19390,10070,-67,-1198,-80,23108,6016,4958,33,93,-11,0,0,0,0,0,0,0,0,0,0,0,0
16002,19452,10006,-62,-1168,-76,22966,5958,5118,-3,79,-5,0,0,0,0,0,0,0,0,0,0,0,0
16034,19370,9930,-47,-1147,-73,22998,5900,5142,1,68,-1,0,0,0,0,0,0,0,0,0,0,0,0
16222,19354,9942,-55,-1145,-83,23064,5780,5166,31,68,-12,0,0,0,0,0,0,0,0,0,0,0,0
16456,19302,9892,-49,-1152,-88,23046,5740,5000,48,72,-16,0,0,0,0,0,0,0,0,0,0,0,0
16846,19290,9666,-52,-1155,-101,22924,5826,4992,52,80,-12,0,0,0,0,0,0,0,0,0,0,0,0
17238,19238,9306,-52,-1141,-114,22808,5870,4956,56,72,1,0,0,0,0,0,0,0,0,0,0,0,0
17364,19260,9116,-11,-1123,-116,22784,5938,5016,73,59,7,0,0,0,0,0,0,0,0,0,0,0,0
17616,19344,8976,23,-1104,-105,22902,6070,5166,100,58,-1,0,0,0,0,0,0,0,0,0,0,0,0
17748,19334,8964,63,-1094,-101,22928,6080,4974,88,72,-7,0,0,0,0,0,0,0,0,0,0,0,0
18126,19378,8660,75,-1084,-118,22810,6096,4966,66,72,-8,0,0,0,0,0,0,0,0,0,0,0,0
18370,19420,8358,79,-1060,-127,22758,6228,5370,68,61,3,0,0,0,0,0,0,0,0,0,0,0,0
18464,19492,8092,116,-1031,-122,22788,6338,5172,83,60,8,0,0,0,0,0,0,0,0,0,0,0,0
18670,19468,8068,152,-1008,-109,22916,6414,4836,51,65,4,0,0,0,0,0,0,0,0,0,0,0,0
18966,19756,7924,152,-984,-112,22934,6328,4810,-9,71,5,0,0,0,0,0,0,0,0,0,0,0,0
19348,20102,7550,125,-954,-112,22828,6254,4928,-42,76,8,0,0,0,0,0,0,0,0,0,0,0,0
19552,20112,7244,96,-898,-111,22616,6126,5484,-14,54,14,0,0,0,0,0,0,0,0,0,0,0,0
19524,20128,7216,67,-856,-110,22590,6064,5420,8,26,22,0,0,0,0,0,0,0,0,0,0,0,0
19632,20022,7118,26,-838,-121,22808,6146,5148,46,19,25,0,0,0,0,0,0,0,0,0,0,0,0
19930,20048,6932,4,-812,-121,22968,6242,4754,55,38,18,0,0,0,0,0,0,0,0,0,0,0,0
20200,20086,6538,-8,-756,-118,22998,6228,4654,26,44,10,0,0,0,0,0,0,0,0,0,0,0,0
20294,20036,6448,0,-692,-111,22936,6264,4816,10,37,15,0,0,0,0,0,0,0,0,0,0,0,0
20258,20040,6666,28,-642,-97,22742,6238,5188,3,38,20,0,0,0,0,0,0,0,0,0,0,0,0
20304,20162,6712,16,-632,-87,22634,6352,5760,25,33,32,0,0,0,0,0,0,0,0,0,0,0,0
20384,20266,6890,5,-623,-67,22780,6386,5094,74,27,51,0,0,0,0,0,0,0,0,0,0,0,0
20586,20308,6594,-31,-623,-62,22938,6266,4476,30,19,26,0,0,0,0,0,0,0,0,0,0,0,0
20642,20320,6238,-51,-599,-63,23022,6110,4464,-45,-5,5,0,0,0,0,0,0,0,0,0,0,0,0
20542,20102,6314,-33,-567,-56,23098,6112,4668,-24,3,10,0,0,0,0,0,0,0,0,0,0,0,0
20502,19876,6450,-15,-561,-56,23052,6316,4870,48,48,27,0,0,0,0,0,0,0,0,0,0,0,0
20630,19942,6614,-32,-590,-71,22702,6548,5186,88,88,53,0,0,0,0,0,0,0,0,0,0,0,0
20872,20278,6754,-72,-640,-78,22406,6614,5092,71,85,65,0,0,0,0,0,0,0,0,0,0,0,0
20950,20384,6358,-140,-677,-51,22332,6558,4952,5,34,52,0,0,0,0,0,0,0,0,0,0,0,0
20678,19940,6134,-147,-675,-65,22680,6392,4922,-48,-33,30,0,0,0,0,0,0,0,0,0,0,0,0
20714,19656,5814,-96,-707,-88,23028,6338,5136,-54,-30,35,0,0,0,0,0,0,0,0,0,0,0,0
21200,19596,5482,-27,-731,-107,23192,6320,5134,-39,0,43,0,0,0,0,0,0,0,0,0,0,0,0
21480,19742,5416,38,-724,-109,23170,6322,5278,-22,46,47,0,0,0,0,0,0,0,0,0,0,0,0
21814,20064,5238,36,-724,-115,22984,6424,5114,12,95,45,0,0,0,0,0,0,0,0,0,0,0,0
21792,20200,4962,4,-705,-99,22728,6554,4908,7,98,34,0,0,0,0,0,0,0,0,0,0,0,0
21734,20140,4600,-8,-676,-84,22556,6508,4970,-62,58,23,0,0,0,0,0,0,0,0,0,0,0,0
21818,20024,4296,12,-647,-84,22762,6472,5396,-120,21,29,0,0,0,0,0,0,0,0,0,0,0,0
21996,20086,4224,25,-630,-92,23076,6348,5304,-88,38,26,0,0,0,0,0,0,0,0,0,0,0,0
22228,20300,4126,2,-611,-79,23010,6266,5002,-89,78,27,0,0,0,0,0,0,0,0,0,0,0,0
22460,20474,4038,-52,-585,-70,22840,6260,4868,-96,98,33,0,0,0,0,0,0,0,0,0,0,0,0
22456,20492,3820,-111,-545,-69,22640,6198,4872,-84,84,31,0,0,0,0,0,0,0,0,0,0,0,0
22310,20316,3648,-145,-507,-73,22594,6244,4972,-94,45,29,0,0,0,0,0,0,0,0,0,0,0,0
22238,20036,3712,-143,-483,-71,22784,6210,5118,-92,22,27,0,0,0,0,0,0,0,0,0,0,0,0
22424,19852,3838,-119,-485,-65,22820,6214,5306,-38,34,36,0,0,0,0,0,0,0,0,0,0,0,0
22732,19978,3776,-76,-471,-54,22806,6164,4990,-19,53,35,0,0,0,0,0,0,0,0,0,0,0,0
22716,20070,3622,-65,-451,-54,22634,6064,4780,-35,57,33,0,0,0,0,0,0,0,0,0,0,0,0
22614,20178,3466,-62,-433,-55,22554,6146,5114,-12,32,27,0,0,0,0,0,0,0,0,0,0,0,0
22356,20120,3636,-51,-417,-54,22596,6246,5298,-4,3,37,0,0,0,0,0,0,0,0,0,0,0,0
22354,19942,3690,-40,-426,-55,22706,6220,4888,-11,13,37,0,0,0,0,0,0,0,0,0,0,0,0
22480,20012,3630,-56,-452,-75,22772,6256,4668,-17,53,18,0,0,0,0,0,0,0,0,0,0,0,0
22792,19998,3400,-55,-465,-73,22702,6260,4788,-24,71,0,0,0,0,0,0,0,0,0,0,0,0,0
22744,19888,3380,-7,-450,-62,22532,6374,5056,-47,45,10,0,0,0,0,0,0,0,0,0,0,0,0
22488,19764,3378,23,-451,-62,22674,6316,4976,-79,11,34,0,0,0,0,0,0,0,0,0,0,0,0
22320,19894,3470,41,-494,-71,22802,6272,4816,-100,37,29,0,0,0,0,0,0,0,0,0,0,0,0
22566,20098,3248,44,-537,-60,22610,6112,4776,-80,83,18,0,0,0,0,0,0,0,0,0,0,0,0
22748,20144,3338,30,-563,-69,22420,6076,4956,-62,77,21,0,0,0,0,0,0,0,0,0,0,0,0
22656,20038,3322,14,-593,-97,22470,6074,4880,-36,53,23,0,0,0,0,0,0,0,0,0,0,0,0
22484,19824,3194,36,-628,-115,22576,6046,4930,-34,43,13,0,0,0,0,0,0,0,0,0,0,0,0
22614,19698,2954,106,-682,-118,22666,6010,4982,-28,58,1,0,0,0,0,0,0,0,0,0,0,0,0
22988,19654,2598,194,-716,-121,22724,5968,4912,-8,72,2,0,0,0,0,0,0,0,0,0,0,0,0
23320,19808,2104,262,-727,-132,22662,5922,4822,13,70,9,0,0,0,0,0,0,0,0,0,0,0,0
23336,20324,1860,324,-703,-131,22616,5996,4920,29,61,17,0,0,0,0,0,0,0,0,0,0,0,0
23242,20750,1602,300,-711,-116,22674,6180,5238,49,61,11,0,0,0,0,0,0,0,0,0,0,0,0
23210,21014,1386,224,-710,-116,22670,6346,5062,56,68,1,0,0,0,0,0,0,0,0,0,0,0,0
23456,21096,1062,144,-703,-136,22624,6388,4832,29,75,-1,0,0,0,0,0,0,0,0,0,0,0,0
23746,21166,644,57,-685,-162,22588,6364,5002,-14,84,8,0,0,0,0,0,0,0,0,0,0,0,0
23948,21120,186,-22,-639,-165,22504,6350,5222,-36,76,7,0,0,0,0,0,0,0,0,0,0,0,0
24018,21010,-34,-56,-575,-145,22394,6452,5658,-25,51,7,0,0,0,0,0,0,0,0,0,0,0,0
24142,20992,-54,-84,-525,-136,22414,6614,5810,19,15,26,0,0,0,0,0,0,0,0,0,0,0,0
24290,21150,-306,-122,-465,-122,22528,6882,5410,36,0,21,0,0,0,0,0,0,0,0,0,0,0,0
24390,21128,-628,-151,-395,-104,22608,6832,5150,-59,-25,22,0,0,0,0,0,0,0,0,0,0,0,0
24396,20914,-874,-151,-293,-86,22696,6454,5054,-136,-53,40,0,0,0,0,0,0,0,0,0,0,0,0
24312,20782,-816,-104,-212,-58,22852,5990,4864,-163,-52,30,0,0,0,0,0,0,0,0,0,0,0,0
24376,20678,-744,-49,-153,-32,22900,5900,5310,-118,-9,15,0,0,0,0,0,0,0,0,0,0,0,0
24488,20796,-538,-17,-104,-7,22688,6064,5302,-49,12,29,0,0,0,0,0,0,0,0,0,0,0,0
24478,20952,-418,-20,-45,-1,22456,6106,5112,-13,-11,30,0,0,0,0,0,0,0,0,0,0,0,0
24166,21094,-220,-43,16,-8,22540,5972,4630,-56,-43,18,0,0,0,0,0,0,0,0,0,0,0,0
23874,21086,-52,-69,61,2,22770,5776,4710,-82,-35,-2,0,0,0,0,0,0,0,0,0,0,0,0
23752,20710,272,-62,85,12,22986,5750,4778,-18,2,-12,0,0,0,0,0,0,0,0,0,0,0,0
23654,20430,694,-36,76,6,22820,5910,4752,26,31,-2,0,0,0,0,0,0,0,0,0,0,0,0
23772,20420,762,-37,33,-16,22490,6220,5376,58,45,10,0,0,0,0,0,0,0,0,0,0,0,0
23806,20558,732,-36,14,-11,22254,6484,5494,101,11,21,0,0,0,0,0,0,0,0,0,0,0,0
