ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2
5502,32767,1736,46,-57,-5,23408,19516,-2922,-54,38,11
5448,32767,1796,34,-48,-4,23430,19348,-2946,-85,30,6
5408,32767,1880,10,-49,-6,23438,19166,-2880,-82,22,2
5390,32767,1964,-12,-55,-10,23506,19180,-2968,-56,21,2
5370,32767,1994,-33,-58,-9,23484,19200,-3016,-27,20,6
5400,32767,2050,-49,-58,-12,23524,19270,-3102,2,15,12
5418,32767,2108,-32,-54,-12,23542,19344,-3054,21,12,9
5414,32767,2104,-1,-53,-8,23526,19456,-3002,25,14,6
5398,32767,2098,40,-53,-2,23556,19534,-3042,6,25,6
5384,32767,2146,68,-59,1,23498,19564,-3062,-10,31,7
5440,32767,2038,62,-69,3,23518,19562,-3118,-24,34,7
5446,32767,1928,44,-70,2,23452,19472,-3040,-44,30,12
5502,32767,1730,34,-66,-1,23468,19436,-2958,-62,24,5
5532,32767,1738,23,-53,-7,23488,19372,-2994,-72,22,2
5458,32767,1832,30,-45,-6,23510,19298,-2954,-70,28,5
5392,32767,1966,20,-45,-7,23492,19180,-2972,-58,27,2
5436,32767,2026,-28,-52,-14,23498,19196,-2992,-5,21,5
5460,32767,2076,-53,-52,-14,23486,19268,-3026,17,16,8
5434,32767,2120,-51,-49,-15,23524,19386,-3056,15,14,7
5388,32767,2140,-39,-54,-14,23530,19462,-2996,10,16,5
5384,32767,2134,8,-59,-7,23498,19560,-3134,1,19,6
5408,32767,2064,40,-57,-8,23512,19548,-3112,-16,22,5
5434,32767,2030,82,-63,1,23540,19514,-3036,-34,25,6
5466,32767,1936,78,-65,4,23564,19544,-3050,-42,31,9
5488,32767,1866,60,-63,0,23472,19438,-2984,-58,36,9
5422,32767,1924,39,-58,-2,23456,19348,-2958,-61,32,6
5528,32767,1810,9,-52,-6,23430,19300,-2810,-57,22,2
5446,32767,1836,-13,-45,-11,23486,19236,-2954,-49,14,1
5378,32767,1922,-15,-46,-11,23588,19230,-3030,-25,13,4
5316,32767,2038,-26,-49,-13,23544,19256,-3106,1,23,5
5392,32767,2148,-30,-61,-14,23534,19414,-3076,16,29,9
5504,32767,2140,-7,-60,-4,23408,19478,-2982,17,26,9
5518,32767,1956,15,-56,-9,23448,19578,-2968,0,16,7
5468,32767,2020,50,-52,-3,23558,19502,-3092,-31,13,4
5362,32767,2016,73,-60,0,23606,19454,-3092,-49,26,4
5366,32767,1914,51,-62,-6,23528,19374,-3056,-51,39,7
5434,32767,1948,44,-64,-2,23418,19396,-2978,-46,45,6
5458,32767,1858,29,-63,-3,23390,19360,-2952,-43,32,6
5502,32767,1838,6,-51,-8,23454,19330,-3008,-41,15,5
5416,32767,1954,-5,-46,-12,23566,19338,-2978,-37,11,-2
5344,32767,2056,-15,-54,-11,23596,19262,-3038,-23,24,1
5436,32767,2096,-14,-57,-14,23416,19332,-3048,-2,29,3
5398,32767,2120,-5,-56,-14,23404,19354,-3088,5,24,8
5382,32767,2146,5,-58,-9,23474,19434,-3068,12,15,8
5400,32767,2022,21,-59,-6,23500,19526,-3044,7,20,9
5438,32767,1936,44,-61,-6,23484,19612,-3064,-18,28,9
5460,32767,1794,70,-64,0,23428,19556,-2980,-46,29,6
5476,32767,1930,52,-55,-1,23472,19496,-2980,-64,27,3
5422,32767,1880,31,-54,-5,23534,19326,-3012,-73,29,4
5378,32767,1900,16,-53,-6,23498,19248,-2996,-56,34,2
5398,32767,1960,-10,-51,-11,23424,19196,-3012,-33,35,6
5420,32767,1934,-16,-57,-11,23370,19272,-2986,-6,24,3
5448,32767,1992,-12,-53,-10,23474,19366,-2982,14,2,3
5446,32767,2028,-7,-53,-13,23586,19422,-3158,23,2,10
5360,32767,2100,11,-56,-8,23532,19506,-3046,7,21,13
5372,32767,2056,34,-65,-3,23478,19560,-3000,-14,35,10
5506,32767,1852,37,-65,-8,23414,19558,-2904,-20,33,7
5518,32767,1924,48,-49,-9,23494,19482,-2938,-49,24,6
5338,32767,1952,47,-48,-1,23518,19422,-3028,-75,26,2
5308,32767,1946,24,-60,-4,23512,19274,-3088,-75,34,2
5440,32767,1928,0,-69,-9,23418,19264,-2998,-54,38,5
5520,32767,1934,-15,-64,-10,23408,19218,-2962,-26,31,8
5464,32767,1912,-14,-54,-9,23420,19250,-2988,-4,18,9
5392,32767,1944,1,-50,-10,23458,19354,-3060,9,8,10
5428,32767,2084,15,-51,-9,23542,19446,-3004,12,11,10
5378,32767,2142,25,-54,-7,23544,19580,-3058,-5,23,9
5336,32767,2062,21,-59,-6,23508,19632,-3142,-29,32,8
5406,32767,1992,19,-70,1,23416,19552,-3018,-47,32,7
5492,32767,1876,18,-64,-4,23426,19372,-3022,-65,26,7
5542,32767,1842,18,-59,-5,23480,19302,-3042,-63,22,4
5498,32767,1850,30,-52,-5,23454,19302,-3066,-39,23,6
5408,32767,1946,31,-48,-7,23506,19286,-3046,-25,21,12
5416,32767,2002,2,-60,-8,23506,19354,-3006,-23,17,15
5422,32767,1994,-21,-57,-10,23536,19382,-2958,-20,21,7
5388,32767,2008,-16,-53,-11,23492,19422,-2970,-20,24,7
5390,32767,2022,-2,-60,-7,23440,19398,-3038,-27,22,5
5462,32767,1964,2,-61,-9,23474,19398,-3104,-31,21,4
5500,32767,2076,6,-53,-12,23478,19366,-3054,-24,20,8
5390,32767,2032,23,-56,-3,23474,19420,-3100,-17,23,12
5398,32767,2056,20,-61,-6,23426,19480,-3048,-25,24,13
5466,32767,1894,30,-61,-4,23460,19416,-2932,-37,19,11
5454,32767,1866,32,-57,-4,23466,19398,-2966,-49,15,8
5406,32767,1920,20,-52,-7,23474,19384,-3026,-57,19,6
5348,32767,1976,15,-57,-6,23544,19276,-2940,-47,22,7
5412,32767,1922,-9,-59,-8,23516,19320,-3032,-25,23,8
5432,32767,1966,-14,-59,-10,23440,19344,-2962,-14,27,12
5484,32767,2024,-12,-58,-9,23378,19376,-2930,-12,23,12
5490,32767,1982,-17,-55,-9,23432,19422,-2970,-16,13,11
5442,32767,1950,8,-54,-10,23480,19420,-3054,-23,9,9
5406,32767,2018,30,-56,-4,23572,19422,-3102,-27,13,7
5432,32767,1986,24,-55,-6,23504,19460,-2978,-32,26,7
5418,32767,2012,23,-58,-3,23468,19402,-2966,-37,29,8
5440,32767,1988,13,-57,-2,23476,19320,-2972,-38,22,8
5432,32767,1986,7,-59,-7,23476,19386,-3000,-34,21,7
5458,32767,1968,11,-60,-6,23448,19368,-2994,-27,21,8
5512,32767,1942,18,-56,-7,23492,19398,-2986,-23,19,9
5490,32767,1986,24,-55,-7,23500,19398,-3070,-24,20,7
5362,32767,1982,12,-50,-7,23454,19380,-3074,-27,23,8
5418,32767,2054,4,-52,-5,23526,19408,-2988,-22,17,7
5372,32767,1972,-3,-58,-7,23492,19356,-2990,-26,18,7
5434,32767,2018,0,-57,-8,23508,19338,-2934,-33,22,10
5412,32767,1970,12,-54,-7,23508,19348,-2982,-33,25,9
5366,32767,1986,20,-59,-8,23470,19428,-3056,-24,23,7
5410,32767,2052,18,-62,-5,23592,19424,-3024,-22,19,8
5514,32767,2006,18,-57,-2,23572,19398,-3062,-31,24,8
5432,32767,1986,12,-57,-3,23502,19342,-3068,-33,34,9
5500,32767,1858,6,-60,-7,23350,19392,-2900,-30,30,10
5490,32767,1956,14,-49,-12,23424,19390,-3060,-30,16,7
5414,32767,2028,29,-48,-5,23504,19430,-2942,-27,8,4
5348,32767,2026,11,-47,-5,23594,19364,-2954,-29,17,8
5326,32767,2082,-5,-53,-9,23558,19352,-2980,-31,35,8
5376,32767,2012,-11,-65,-8,23366,19348,-2990,-23,39,8
5496,32767,2046,6,-64,-6,23350,19346,-2978,-10,23,9
5438,32767,1994,18,-54,-9,23456,19426,-3034,-9,9,13
5382,32767,2034,40,-55,-5,23536,19400,-2994,-23,14,13
5378,32767,1968,42,-60,-4,23524,19420,-2984,-36,31,12
5450,32767,1936,18,-59,-6,23440,19434,-2976,-39,30,7
5414,32767,1980,10,-53,-4,23446,19352,-2854,-42,22,6
5360,32767,2046,3,-58,-3,23540,19284,-3026,-37,18,4
5394,32767,2082,-10,-63,-5,23530,19294,-3024,-25,20,8
5402,32767,2008,-7,-70,-2,23524,19328,-3064,-3,25,10
5542,32767,1938,-1,-58,-10,23462,19452,-3034,5,23,13
5432,32767,2008,30,-50,-7,23476,19500,-2982,-13,24,8
5360,32767,1998,55,-52,0,23450,19430,-3066,-30,25,8
5422,32767,1982,43,-55,-5,23488,19386,-3058,-38,23,11
5396,32767,2056,27,-57,-7,23410,19414,-3090,-40,21,5
5464,32767,1926,3,-57,-6,23464,19348,-3006,-37,20,11
5440,32767,1934,-15,-51,-10,23500,19366,-2960,-42,16,11
5410,32767,2026,-5,-51,-9,23530,19332,-2976,-39,15,5
5346,32767,2020,4,-55,-5,23546,19336,-3032,-24,18,8
5384,32767,2054,16,-57,-7,23474,19328,-2922,-18,20,9
5408,32767,2062,18,-60,-5,23514,19396,-2976,-16,25,12
5464,32767,2118,17,-62,-3,23502,19426,-3000,-14,22,11
5456,32767,2028,10,-59,-5,23502,19440,-3018,-13,19,9
5464,32767,1904,16,-55,-8,23494,19448,-3014,-24,19,8
5424,32767,1948,26,-51,-4,23470,19422,-2980,-40,21,3
5396,32767,1994,23,-54,-4,23504,19366,-3006,-44,22,6
5380,32767,2100,15,-59,-4,23516,19348,-3018,-37,20,10
5396,32767,2010,14,-65,-3,23520,19342,-2960,-24,19,8
5458,32767,1924,17,-62,-3,23544,19364,-2916,-18,19,9
5528,32767,1888,11,-50,-8,23568,19430,-3066,-27,22,11
5378,32767,2062,13,-47,-9,23560,19428,-3070,-29,28,7
5370,32767,2016,19,-58,-4,23502,19426,-3064,-27,24,5
5484,32767,1968,4,-61,-6,23482,19426,-3032,-35,20,7
5546,32767,2000,-7,-54,-9,23454,19368,-2966,-41,18,3
5428,32767,2066,3,-48,-7,23494,19298,-3000,-35,22,5
5384,32767,2064,15,-53,-8,23508,19340,-3042,-22,22,9
5394,32767,2028,36,-62,-6,23518,19350,-3078,-14,19,11
5448,32767,1932,25,-58,-8,23500,19448,-2966,-24,19,11
5410,32767,1984,20,-52,-7,23520,19422,-2934,-36,22,10
5360,32767,1986,21,-54,-6,23482,19390,-2956,-39,24,6
5402,32767,1996,-1,-53,-10,23446,19336,-2972,-38,23,7
5398,32767,2078,-1,-55,-6,23490,19352,-3056,-35,20,7
5388,32767,2070,0,-56,-6,23508,19304,-3036,-23,24,6
5446,32767,2048,-11,-61,-10,23502,19440,-2936,-13,26,9
5446,32767,2006,5,-56,-6,23516,19390,-2976,-21,18,4
5454,32767,1990,15,-50,-7,23586,19374,-2976,-28,13,5
5368,32767,2112,30,-48,-5,23566,19388,-3008,-29,23,6
5352,32767,2030,44,-55,-3,23538,19386,-3028,-26,34,7
5446,32767,2008,29,-61,-4,23490,19372,-2952,-21,32,5
5464,32767,2046,22,-59,-5,23474,19398,-2980,-21,25,2
5484,32767,1952,1,-56,-7,23588,19362,-3072,-28,15,5
5406,32767,2004,4,-59,-6,23608,19336,-3038,-23,22,3
5512,32767,1912,14,-60,-9,23556,19358,-2898,-19,33,4
5502,32767,1984,30,-50,-8,23374,19390,-3012,-19,30,6
5476,32767,1992,34,-48,-6,23436,19478,-2966,-15,22,1
5378,32767,2114,30,-50,-8,23428,19414,-3004,-19,17,6
5352,32767,2008,23,-57,-5,23526,19372,-2956,-26,21,6
5428,32767,1956,8,-58,-6,23494,19344,-3040,-21,22,3
5440,32767,2042,6,-53,-9,23530,19346,-3050,-11,26,4
5336,32767,2090,24,-51,-2,23516,19372,-2906,-11,33,6
5388,32767,1996,29,-64,-6,23456,19412,-2962,-22,35,5
5466,32767,1950,20,-62,-6,23394,19358,-3040,-29,26,7
5436,32767,2072,31,-62,-4,23466,19378,-3070,-30,22,7
5418,32767,2064,20,-62,-7,23466,19390,-3096,-22,21,8
5402,32767,1966,27,-63,-3,23532,19386,-2978,-13,20,7
5452,32767,1882,41,-62,-2,23574,19442,-2994,-9,17,8
5438,32767,1974,28,-51,-4,23582,19372,-3008,-12,23,7
5388,32767,2004,24,-51,-2,23552,19400,-3018,-16,30,6
5372,32767,2014,17,-54,-7,23570,19426,-3016,-11,33,3
5496,32767,2032,15,-61,-5,23498,19456,-2990,-9,26,2
5474,32767,1984,22,-63,-2,23522,19424,-3006,-18,26,5
