a1x,a1y,a1z,g1x,g1y,g1z,a2x,a2y,a2z,g2x,g2y,g2z,a3x,a3y,a3z,g3x,g3y,g3z,a4x,a4y,a4z,g4x,g4y,g4z
4640,20486,-18840,-24,3,-16,2426,32347,-13906,0,-37,-11,10696,2686,-3160,-11,16,17,23678,11776,-2726,-18,-31,-13
4838,20538,-18734,-49,-10,-19,2620,32752,-13930,26,-63,-4,10788,2788,-3154,-16,20,18,23590,11748,-2616,-16,-49,-14
4896,20278,-18774,-39,0,-15,2580,32372,-13834,36,-64,6,10832,2706,-3160,-32,28,15,23594,11858,-2522,-14,-49,-13
4710,20504,-18710,-26,11,-15,2686,32762,-13956,28,-65,1,10632,2714,-3090,-34,35,16,23634,11788,-2636,-27,-47,-14
4850,20334,-18870,-46,13,-22,2768,32409,-13950,6,-48,-14,10748,2686,-3058,-33,24,17,23668,11752,-2626,-19,-46,-7
4714,20494,-18848,-24,29,-24,2536,32671,-13726,8,-35,-14,10814,2604,-3090,-19,20,20,23576,11780,-2654,-18,-48,-5
4668,20450,-18886,-46,15,-19,2580,32694,-13922,34,-61,-6,10738,2796,-3144,-22,22,21,23586,11776,-2604,-24,-54,-7
4654,20590,-18908,-39,11,-3,2852,32498,-14084,31,-68,-3,10822,2784,-3224,-41,28,20,23684,11826,-2744,-17,-58,1
4646,20266,-18798,-63,-2,7,2812,32450,-13992,9,-59,-12,10774,2628,-3226,-52,31,17,23734,11800,-2698,-28,-41,1
4800,20380,-18862,-30,9,8,2704,32446,-13870,2,-41,-19,10706,2584,-3292,-40,29,19,23626,11704,-2654,-28,-33,0
4870,20222,-18790,-37,13,9,2554,32322,-13826,31,-51,-13,10724,2590,-3216,-26,28,20,23584,11880,-2628,-13,-41,4
4608,20444,-18994,0,28,12,2656,32454,-13924,36,-68,-10,10710,2648,-3198,-22,32,20,23644,11904,-2678,-24,-46,3
4744,20464,-18874,-49,-8,6,2796,32586,-13928,25,-58,-12,10628,2724,-3162,-29,23,16,23760,11754,-2674,-39,-40,-1
4974,20106,-18840,-31,3,7,2670,32371,-13882,21,-38,-12,10790,2618,-3200,-36,24,13,23652,11720,-2586,-35,-36,-1
4526,20518,-18832,2,27,7,2544,32425,-13900,37,-47,-7,10638,2620,-3182,-26,33,13,23602,11708,-2570,-33,-41,-5
4694,20454,-18902,-46,-8,5,2604,32458,-13930,44,-54,-2,10654,2678,-3174,-22,31,13,23574,11664,-2666,-32,-49,-8
4980,20442,-18762,-13,15,8,2712,32576,-13902,31,-59,-1,10682,2628,-3268,-19,27,12,23578,11706,-2658,-29,-52,-5
4612,20662,-18922,-21,25,2,2730,32547,-13856,12,-46,-6,10646,2646,-3146,-14,19,13,23616,11750,-2710,-26,-42,-5
4694,20672,-18738,-53,4,-8,2590,32747,-13740,7,-44,-4,10712,2728,-3206,-13,17,12,23542,11822,-2712,-27,-34,-7
4882,20372,-18758,-65,3,-13,2542,32592,-13902,24,-60,-1,10764,2806,-3236,-19,25,8,23470,11786,-2620,-27,-46,-8
4668,20570,-18640,-42,7,-4,2670,32449,-13960,26,-65,-4,10706,2746,-3190,-25,23,4,23546,11758,-2598,-26,-58,-13
4838,20218,-18660,-84,-9,6,2658,32420,-13896,7,-57,-9,10650,2720,-3230,-32,27,4,23670,11772,-2694,-23,-65,-19
4722,20216,-18798,-24,21,13,2600,32444,-13872,7,-52,-13,10576,2606,-3112,-21,31,-3,23632,11682,-2714,-26,-48,-20
4490,20600,-18732,-23,23,14,2532,32438,-13854,22,-60,-10,10608,2712,-3184,-16,28,-2,23588,11618,-2712,-10,-45,-17
4554,20464,-18918,-37,15,8,2562,32380,-13892,30,-73,-9,10698,2714,-3128,-18,22,-1,23570,11838,-2672,2,-60,-14
4696,20350,-18944,-54,11,8,2646,32491,-13882,35,-74,-10,10624,2816,-3030,-19,25,-2,23624,11844,-2750,-13,-58,-16
4646,20270,-18832,-48,14,8,2650,32311,-14082,24,-70,-21,10604,2838,-3052,-28,15,0,23572,11814,-2650,-14,-52,-15
4676,20176,-18892,-53,13,4,2608,32605,-14000,8,-65,-25,10676,2736,-3054,-35,12,0,23614,11894,-2730,-13,-54,-11
4604,20278,-18872,-35,14,-11,2510,32478,-13952,20,-66,-17,10792,2670,-3146,-35,10,-3,23650,11846,-2616,-20,-53,-10
4252,20400,-18938,-49,-6,-26,2568,32741,-13824,15,-73,-14,10718,2648,-3076,-34,16,-2,23604,11856,-2640,-15,-49,-9
4656,20178,-18902,-75,-45,-31,2676,32339,-13780,20,-75,-11,10646,2680,-3132,-21,3,6,23680,11914,-2700,-16,-51,-7
4710,20158,-18976,-29,-34,-18,2740,32435,-13868,36,-76,-6,10662,2756,-3244,-25,-2,6,23756,11812,-2680,-21,-51,-8
5080,20044,-19068,-30,-16,5,2844,32532,-13926,30,-80,-10,10734,2636,-3138,-26,-4,3,23706,11836,-2690,-21,-35,-7
4822,20272,-19060,39,49,20,2836,32738,-13986,22,-69,-9,10794,2682,-3166,-24,5,3,23588,11802,-2652,-25,-26,-9
4444,20896,-18932,13,47,10,2692,32666,-13996,29,-64,-6,10662,2772,-3136,-23,9,9,23546,11660,-2716,-22,-36,-10
4676,20554,-19008,-51,11,-12,2566,32673,-13750,15,-63,0,10764,2762,-3186,-30,4,14,23570,11762,-2646,-5,-45,-9
4752,20484,-18816,-61,5,-24,2796,32353,-13984,30,-71,3,10800,2678,-3206,-31,2,16,23618,11812,-2720,-7,-39,-9
5084,20174,-18862,-86,-9,-29,2894,32760,-13966,41,-49,0,10804,2690,-3174,-28,6,11,23602,11860,-2802,1,-42,-3
5036,20032,-18882,-50,23,-24,2492,32463,-13794,15,-30,-2,10830,2672,-3220,-30,15,7,23538,11938,-2674,-19,-29,0
4856,20304,-18958,-26,35,-17,2476,32599,-13736,-4,-50,-1,10756,2604,-3202,-25,21,6,23454,11698,-2734,-34,-25,-6
4700,20488,-18930,-21,18,-7,2730,32495,-13792,11,-58,5,10626,2704,-3018,-11,7,9,23440,11712,-2736,-17,-47,-4
4686,20410,-18958,-43,8,-2,2680,32455,-13936,35,-53,7,10786,2760,-3050,-17,0,8,23558,11812,-2704,-12,-49,-4
4580,20620,-18918,-23,11,3,2738,32416,-14008,6,-58,-6,10816,2684,-3056,-24,16,1,23564,11776,-2690,-14,-33,-3
4640,20564,-18946,-70,-17,-1,2692,32501,-13816,-12,-41,-16,10884,2668,-3142,-30,27,-1,23506,11816,-2692,-14,-38,-4
4790,20346,-18978,-55,-5,0,2482,32389,-13672,17,-52,-7,10680,2600,-3128,-24,38,-3,23664,11844,-2758,-18,-54,-1
4806,20418,-18912,-45,7,8,2668,32660,-13834,40,-68,-4,10626,2654,-3090,-11,16,2,23740,11970,-2708,-12,-50,0
4862,20258,-18934,-44,7,13,2544,32724,-13920,11,-59,-15,10858,2766,-3162,-6,2,7,23664,11900,-2734,-28,-34,-4
4676,20274,-18972,-20,25,15,2538,32648,-13992,16,-61,-25,10888,2842,-3086,-24,21,4,23572,11786,-2648,-29,-38,-4
4774,20514,-19056,-48,-7,11,2576,32567,-13918,23,-49,-27,10796,2786,-3268,-35,34,-2,23614,11728,-2684,-28,-45,-8
4848,20224,-19092,-30,-5,15,2506,32625,-13920,35,-48,-23,10696,2694,-3082,-33,28,-3,23642,11666,-2672,-30,-41,-12
4810,20468,-19046,-27,9,19,2482,32720,-13948,27,-57,-18,10720,2652,-3144,-16,18,4,23552,11710,-2606,-15,-34,-9
4802,20364,-18986,-43,2,18,2554,32442,-13884,7,-62,-18,10772,2758,-3192,-11,21,8,23470,11948,-2616,-11,-40,-5
4856,20280,-18966,-50,10,10,2592,32582,-13910,19,-56,-16,10868,2794,-3140,-20,27,8,23520,11836,-2574,-26,-51,-7
4832,20294,-19024,-51,7,-3,2596,32551,-13888,31,-56,-12,10804,2788,-3150,-30,31,5,23568,11786,-2696,-17,-55,-6
4884,20072,-18966,-46,25,-12,2628,32505,-13874,29,-68,-7,10844,2726,-3012,-33,30,1,23620,11992,-2720,-12,-48,-4
4600,20466,-18938,-23,38,-17,2810,32567,-13926,28,-69,-13,10766,2656,-3048,-33,35,3,23652,11902,-2578,-31,-50,-9
4722,20166,-19086,-60,14,-20,2670,32323,-13864,15,-47,-17,10720,2550,-3116,-30,36,5,23674,11790,-2722,-22,-49,-10
4570,20306,-19008,-25,25,-12,2482,32747,-13976,14,-52,-18,10612,2694,-3062,-16,31,6,23610,11824,-2630,-14,-41,-8
4534,20428,-18990,-43,7,-8,2640,32348,-13834,14,-49,-19,10756,2692,-3076,-19,20,9,23496,11852,-2558,-9,-46,-6
4750,20144,-18888,-49,11,-8,2488,32726,-13866,14,-53,-9,10800,2708,-3124,-17,27,13,23440,11918,-2530,-14,-50,-5
4558,20312,-18850,-23,30,-7,2636,32551,-13808,22,-69,-11,10752,2770,-3116,-20,30,12,23482,11858,-2596,-21,-53,-7
4570,20318,-18682,-47,18,-12,2702,32683,-13838,9,-59,-18,10712,2734,-3132,-23,29,12,23584,11920,-2638,-17,-68,-5
4452,20196,-18830,-37,13,-18,2592,32714,-13884,1,-52,-22,10718,2710,-3114,-28,20,13,23616,11850,-2666,-22,-60,-5
4690,20274,-18946,-38,-1,-20,2678,32577,-13776,12,-63,-26,10802,2698,-3182,-23,19,10,23548,11858,-2564,-22,-54,-6
4690,20352,-19066,-17,7,-13,2624,32414,-13778,24,-59,-21,10754,2756,-3168,-25,30,8,23604,11888,-2560,-31,-77,-9
4176,20784,-18880,-37,2,1,2564,32573,-13790,29,-60,-20,10708,2726,-3070,-33,33,7,23662,11852,-2634,-31,-74,-9
4578,20376,-18872,-72,-23,-5,2494,32746,-13902,16,-64,-23,10702,2694,-3134,-33,27,5,23652,11778,-2636,-22,-58,-9
4680,20266,-18908,-46,-4,-8,2658,32744,-14104,12,-76,-10,10706,2760,-3044,-25,16,10,23694,11866,-2726,-9,-66,-4
4474,20342,-18820,-37,0,-10,2834,32592,-13930,9,-60,-9,10746,2700,-3120,-26,15,8,23702,12042,-2630,-10,-61,-5
4762,20244,-18840,-58,-31,-15,2680,32560,-13872,26,-57,-4,10760,2716,-3100,-28,24,1,23784,11914,-2632,-39,-54,-14
4804,19988,-18838,-34,-12,-16,2724,32465,-14038,53,-64,3,10720,2606,-3042,-29,27,-4,23676,11728,-2674,-36,-51,-16
4702,20436,-18994,-14,-1,-16,2646,32531,-13784,47,-50,6,10760,2650,-3104,-22,30,-2,23618,11828,-2562,-19,-47,-9
4482,20480,-18982,-35,6,-5,2610,32711,-14098,55,-59,10,10720,2742,-3146,-19,22,1,23618,11802,-2578,-20,-49,-12
4570,20354,-18984,-56,-9,-15,2712,32598,-14026,49,-44,8,10730,2728,-3156,-14,15,7,23652,11952,-2642,-13,-58,-9
4512,20370,-18988,-35,-3,-25,2580,32365,-13880,28,-32,5,10740,2816,-3234,-14,23,11,23630,12040,-2614,-17,-54,-6
4538,20476,-18782,-62,-14,-29,2632,32477,-14104,64,-50,7,10768,2838,-3150,-24,25,10,23590,11962,-2632,-31,-46,-4
4712,20148,-18880,-73,-34,-31,2634,32761,-13918,47,-39,2,10730,2792,-3094,-29,30,10,23626,11810,-2654,-36,-52,-4
4700,20152,-18830,-67,-20,-35,2396,32478,-13790,30,-36,-5,10842,2712,-3104,-29,30,9,23742,11764,-2648,-30,-50,-3
4030,20216,-18620,-38,-22,-43,2492,32326,-13844,27,-54,-6,10768,2762,-3018,-20,25,11,23644,11790,-2590,-22,-34,0
4964,20102,-18718,-104,-24,-52,2596,32480,-13838,22,-49,-10,10870,2822,-3076,-22,23,15,23608,11786,-2666,-26,-27,-5
4946,19532,-18872,-26,-7,2,2574,32473,-13902,18,-40,-17,10920,2716,-3168,-26,30,14,23616,11868,-2590,-23,-34,-4
4434,20796,-18918,28,20,15,2502,32620,-13766,18,-44,-17,10756,2806,-3134,-24,31,14,23718,11854,-2664,-29,-40,-6
4494,20366,-18946,-42,-28,1,2658,32505,-14050,16,-57,-19,10736,2708,-3162,-25,32,13,23668,11812,-2690,-22,-32,-6
4750,20138,-18892,-31,-19,-16,2750,32353,-13974,15,-49,-19,10670,2762,-3116,-11,23,14,23556,11872,-2674,-19,-23,-6
4832,20350,-18970,-21,16,-8,2544,32374,-13836,7,-42,-21,10722,2824,-3150,-15,20,16,23520,11848,-2640,-22,-36,-6
4566,20528,-18894,-34,4,-8,2524,32603,-13704,17,-55,-12,10808,2850,-3122,-29,21,14,23614,11844,-2646,-24,-42,-9
4748,20180,-18966,-82,-14,-10,2756,32759,-13976,42,-64,-4,10796,2796,-3154,-34,31,12,23558,11822,-2612,-24,-36,-12
5062,20176,-19046,-45,5,6,2770,32695,-14060,48,-50,-2,10660,2764,-3038,-39,29,12,23536,11730,-2602,-29,-40,-18
4552,20442,-18828,-22,30,14,2504,32331,-14062,23,-47,-7,10630,2732,-3030,-41,18,12,23568,11666,-2714,-20,-50,-20
4474,20358,-18786,-64,-2,9,2622,32317,-13850,13,-57,-11,10786,2642,-2970,-38,8,12,23538,11748,-2658,-6,-40,-13
4770,20106,-18928,-57,1,5,2666,32580,-14004,24,-55,-11,10748,2640,-3052,-32,10,10,23508,11896,-2682,-6,-41,-11
4408,20456,-18842,-22,21,9,2622,32441,-13862,34,-49,-10,10754,2684,-3080,-37,16,4,23520,11984,-2680,-7,-49,-10
4358,20200,-18948,-85,-13,11,2612,32554,-13914,13,-55,-17,10776,2638,-3080,-33,17,1,23598,11958,-2660,-18,-50,-10
4782,19796,-18948,-34,-7,7,2630,32667,-13810,20,-48,-20,10708,2622,-3118,-26,18,-1,23548,11912,-2738,-26,-49,-11
4490,20338,-18788,8,21,14,2596,32559,-13966,31,-57,-18,10750,2654,-3114,-22,15,-4,23524,11750,-2580,-26,-52,-11
4434,20266,-18798,-25,4,20,2602,32491,-13924,32,-51,-17,10790,2624,-3150,-19,19,-5,23642,11772,-2610,-16,-53,-6
4440,20272,-18856,-18,-3,18,2644,32729,-13946,12,-52,-18,10652,2786,-3130,-14,23,-1,23610,11856,-2666,-10,-47,-2
4378,20382,-18988,-37,-16,18,2618,32550,-14024,-1,-43,-15,10700,2862,-3048,-17,14,4,23552,11844,-2634,-8,-46,0
4502,20306,-18898,-36,-19,18,2584,32686,-13820,2,-53,-9,10790,2808,-3084,-28,16,5,23634,12054,-2676,-11,-57,1
4640,20230,-18910,-35,-11,21,2772,32391,-13994,22,-62,-8,10764,2720,-3086,-37,15,1,23668,11858,-2702,-35,-47,-1
4746,20280,-18874,-14,15,27,2654,32764,-13780,28,-35,-7,10788,2654,-3112,-29,21,-1,23556,11766,-2548,-26,-36,0
4618,20296,-18864,-21,19,21,2572,32492,-13810,28,-60,-7,10688,2654,-3006,-22,20,-1,23544,11876,-2524,-20,-49,1
4490,20336,-18802,-18,22,9,2836,32672,-13814,32,-62,-11,10722,2746,-3176,-16,10,2,23560,11854,-2696,-22,-62,0
4484,20472,-18882,-44,2,-6,2706,32413,-13924,38,-49,-10,10776,2812,-3082,-18,8,3,23638,11962,-2704,-17,-60,5
4682,20296,-18886,-65,-13,-11,2520,32381,-13964,27,-54,-12,10842,2778,-3086,-22,10,2,23566,11944,-2710,-28,-44,6
4822,20014,-18964,-58,-2,6,2560,32726,-14010,10,-64,-16,10936,2818,-3196,-30,19,2,23570,11866,-2564,-35,-51,3
4802,20028,-19004,-11,26,12,2712,32310,-14020,9,-55,-18,10764,2710,-3148,-37,28,3,23584,11764,-2602,-29,-56,1
4566,20486,-18914,9,37,0,2474,32543,-13814,12,-41,-14,10818,2658,-3244,-34,19,7,23626,11878,-2732,-16,-50,4
4440,20502,-18870,-32,22,-19,2502,32701,-14092,22,-63,-12,10860,2584,-3226,-31,18,1,23566,11930,-2736,-22,-41,5
4544,20460,-18854,-54,3,-30,2546,32358,-14112,14,-54,-15,10822,2600,-3128,-24,26,-5,23450,11962,-2544,-23,-46,4
4796,20208,-18948,-78,2,-27,2548,32764,-14160,22,-48,-15,10796,2718,-3228,-16,32,-3,23498,11818,-2610,-37,-50,0
4700,20232,-18958,-38,36,-18,2376,32475,-13866,16,-39,-16,10776,2736,-3170,-17,39,0,23560,11746,-2626,-27,-49,-3
4594,20234,-18982,-58,37,-17,2376,32410,-14078,33,-60,-9,10828,2690,-3174,-20,43,5,23572,11888,-2634,-19,-43,-4
4556,20212,-18966,-39,38,-17,2494,32669,-13904,25,-65,-10,10790,2702,-3126,-14,43,2,23558,11876,-2634,-19,-43,-6
4546,20378,-18854,-43,29,-17,2560,32357,-13990,4,-65,-16,10788,2728,-3090,-17,47,1,23544,11894,-2594,-21,-55,-5
4732,20132,-18872,-63,24,-12,2566,32321,-13856,-13,-62,-21,10790,2714,-3106,-19,53,2,23674,11914,-2790,-9,-60,-2
4554,20312,-18884,-30,44,-7,2560,32751,-13888,10,-59,-19,10640,2802,-3006,-13,55,5,23640,12122,-2678,-7,-42,-3
4386,20364,-18888,-58,24,-10,2586,32511,-13794,33,-64,-16,10646,2794,-3070,-19,43,9,23460,11984,-2562,-30,-33,-9
4550,20188,-18840,-60,23,-18,2574,32672,-13980,36,-75,-12,10694,2752,-3010,-22,37,10,23376,11812,-2560,-22,-58,-12
4546,20234,-18850,-52,21,-19,2692,32372,-13828,16,-76,-12,10770,2712,-2998,-18,38,5,23464,11812,-2516,-14,-68,-12
4412,20436,-18928,-36,18,-1,2662,32449,-14010,-2,-78,-13,10700,2798,-2918,-12,33,6,23604,11856,-2634,-3,-63,-12
4598,20040,-18884,-60,-2,11,2750,32759,-14040,-4,-79,-14,10676,2832,-3006,-21,30,6,23566,11948,-2728,6,-59,-9
4460,20274,-18928,-7,15,10,2724,32461,-13958,0,-62,-13,10722,2770,-3120,-32,27,7,23546,12042,-2650,-3,-55,-11
4494,20232,-18828,-40,3,5,2660,32486,-14028,20,-67,-8,10766,2716,-3120,-28,27,6,23480,11986,-2628,-22,-54,-10
4586,20142,-18920,-26,13,7,2730,32379,-13920,48,-55,-5,10708,2724,-3146,-24,23,5,23516,11874,-2548,-25,-61,-12
4508,20310,-18918,-34,12,10,2662,32536,-14050,50,-49,-3,10816,2758,-3200,-26,24,7,23568,11828,-2534,-24,-68,-13
4558,20226,-18852,-44,-5,7,2538,32447,-13782,21,-47,-6,10834,2684,-3240,-33,30,6,23650,11814,-2596,-22,-64,-14
4582,20120,-18958,-50,-4,3,2466,32726,-13876,17,-49,-3,10770,2696,-3190,-22,37,4,23590,11952,-2598,-11,-55,-9
4628,20100,-19080,-32,0,1,2572,32580,-13936,2,-67,-1,10598,2798,-3116,-19,29,6,23498,11844,-2636,-27,-62,-11
4600,20238,-19070,-29,7,-6,2710,32324,-13888,-3,-64,-4,10700,2738,-3128,-22,24,8,23558,11836,-2510,-25,-68,-12
4460,20256,-18906,-38,9,-10,2666,32521,-13836,13,-61,-1,10706,2770,-3102,-16,28,9,23690,11878,-2614,-17,-66,-10
4572,20232,-18936,-54,-4,-14,2510,32470,-13886,42,-67,2,10772,2806,-3070,-19,28,6,23636,11944,-2546,-11,-62,-4
4756,20088,-18974,-44,4,-14,2700,32578,-13980,54,-72,3,10754,2770,-3122,-26,38,5,23650,11982,-2612,-19,-61,-6
4530,20272,-18948,-21,31,-13,2484,32606,-13846,31,-66,2,10628,2794,-3186,-22,33,6,23658,11940,-2586,-30,-63,-8
4344,20446,-18906,-35,32,-9,2836,32464,-14158,44,-86,6,10592,2832,-3154,-20,22,6,23630,11838,-2636,-26,-57,-8
4402,20282,-18914,-55,7,-5,2706,32545,-13988,26,-53,6,10644,2784,-3122,-26,16,6,23668,11820,-2548,-20,-56,-9
4480,20180,-18836,-54,2,-6,2552,32615,-13900,24,-62,8,10744,2730,-3208,-32,26,2,23664,11948,-2558,-12,-52,-7
4468,20290,-18778,-34,23,-10,2714,32744,-13958,49,-77,12,10720,2662,-3130,-35,26,1,23638,12040,-2596,-18,-47,-8
4326,20342,-18852,-48,12,-14,2712,32561,-13900,44,-66,8,10742,2666,-3252,-30,29,3,23582,11920,-2440,-29,-54,-12
4328,20330,-18768,-54,-6,-20,2540,32687,-13984,49,-66,1,10714,2684,-3218,-21,25,1,23728,11794,-2654,-29,-61,-16
4616,20212,-18744,-69,-13,-21,2526,32737,-13996,20,-62,-4,10776,2768,-3178,-12,21,3,23732,11802,-2608,-17,-41,-10
4562,20068,-18870,-41,13,-19,2388,32589,-13910,-2,-48,-7,10962,2782,-3242,-12,20,5,23630,11944,-2542,-18,-38,-12
4316,20420,-18760,-38,7,-16,2518,32610,-14050,32,-67,2,10840,2894,-3204,-16,31,6,23568,11974,-2466,-13,-54,-12
4392,20222,-18810,-64,-25,-15,2524,32756,-13810,16,-57,-5,10754,2948,-3208,-33,34,7,23638,12050,-2508,-20,-61,-13
4460,20226,-18862,-57,-27,-11,2458,32738,-13928,14,-57,-13,10808,2716,-3198,-44,36,5,23682,11952,-2620,-27,-53,-12
4334,20250,-18722,-44,-29,-9,2442,32476,-13856,29,-66,-12,10640,2604,-3190,-37,39,7,23664,11880,-2534,-28,-37,-10
4870,19940,-18850,-70,-44,-5,2532,32553,-13876,43,-70,-13,10642,2794,-3134,-25,28,11,23506,11816,-2596,-27,-38,-11
4708,19892,-19016,1,13,12,2576,32688,-13890,44,-67,-14,10686,2868,-3116,-27,26,10,23504,11856,-2570,-15,-50,-10
4118,20518,-18850,12,17,15,2640,32473,-13894,40,-65,-15,10716,2760,-3190,-36,30,7,23750,11994,-2590,-7,-56,-6
4386,20254,-18988,-68,-40,10,2670,32639,-13950,53,-64,-14,10564,2686,-3084,-37,32,9,23696,12026,-2674,-21,-41,-7
4514,20072,-19058,-37,-34,16,2806,32310,-14022,36,-62,-18,10570,2644,-3062,-36,22,8,23592,11928,-2488,-28,-37,-8
4670,20122,-18902,-50,-36,13,2774,32492,-13992,0,-50,-23,10628,2624,-3086,-38,19,6,23610,11886,-2574,-27,-44,-10
4768,20022,-18972,-28,-2,11,2708,32518,-13892,5,-58,-21,10594,2566,-3102,-23,16,5,23674,11844,-2630,-24,-48,-11
4472,20314,-18926,-14,23,5,2816,32682,-13932,23,-53,-18,10558,2610,-3154,-12,19,1,23608,11862,-2574,-14,-36,-9
4510,20226,-19044,-47,-1,-3,2634,32437,-13834,8,-42,-17,10636,2652,-3120,-12,12,-1,23492,11906,-2514,-21,-30,-10
4698,20190,-18924,-61,-1,6,2720,32570,-13908,5,-53,-19,10656,2764,-3146,-16,4,-6,23560,11820,-2568,-17,-50,-9
4654,19940,-18832,-51,17,11,2758,32546,-13920,15,-40,-18,10780,2678,-3110,-20,-1,-8,23682,11964,-2586,-8,-48,-6
4620,20188,-18868,-34,30,4,2476,32709,-13878,22,-32,-12,10774,2742,-3146,-24,9,-9,23590,12008,-2560,-14,-39,-3
4340,20166,-18852,-32,27,-7,2554,32703,-13910,17,-57,-6,10758,2726,-3204,-30,9,-7,23556,11944,-2478,-24,-41,-7
4540,20296,-18800,-52,3,-19,2580,32637,-13772,19,-50,4,10840,2674,-3262,-36,17,-5,23580,11968,-2550,-27,-47,-8
4592,20102,-18826,-46,4,-16,2794,32356,-14146,41,-62,-5,10752,2682,-3248,-25,8,-1,23586,11954,-2574,-18,-49,-9
4504,20182,-18738,-36,15,-7,2752,32621,-13890,3,-19,-21,10838,2624,-3298,-22,12,2,23494,11960,-2600,-23,-45,-10
4340,20380,-18778,-30,6,0,2206,32654,-13606,-24,-20,-23,10738,2766,-3184,-16,10,5,23540,11876,-2582,-21,-47,-8
4492,20284,-18878,-55,-12,3,2656,32758,-14080,27,-66,-20,10832,2792,-3202,-24,13,5,23558,11874,-2524,-21,-45,-11
4560,20038,-18894,-32,4,10,2818,32664,-13924,26,-41,-14,10834,2774,-3206,-27,25,1,23534,11894,-2516,-12,-50,-10
4486,20378,-18752,-17,16,16,2376,32450,-13874,20,-30,-16,10840,2748,-3114,-39,31,2,23650,11978,-2556,-11,-55,-8
4328,20258,-18788,-24,20,14,2776,32493,-13938,44,-62,-19,10852,2596,-3180,-35,36,5,23604,11944,-2492,-26,-53,-14
4342,20432,-18712,-38,2,8,2552,32750,-13822,27,-38,-22,10720,2686,-3238,-23,38,10,23540,11820,-2464,-31,-42,-17
4576,20074,-18814,-67,-12,2,2414,32349,-13902,16,-58,-26,10732,2696,-3248,-17,30,11,23526,11860,-2520,-13,-46,-16
4598,20046,-18722,-43,10,3,2700,32375,-14004,12,-65,-27,10776,2710,-3312,-21,23,8,23566,11872,-2546,-11,-55,-15
4370,20186,-18740,-26,20,-2,2550,32697,-13964,15,-46,-17,10840,2740,-3180,-17,32,4,23584,11900,-2564,-11,-55,-11
4320,20210,-18892,-49,-1,-8,2596,32327,-13918,18,-56,-16,10692,2778,-3208,-23,43,3,23628,12042,-2688,1,-59,-3
4536,19984,-18752,-58,-14,-12,2646,32644,-13842,28,-53,-10,10676,2668,-3242,-28,38,3,23688,12112,-2558,-7,-46,-2
4642,19894,-18836,-44,-6,-12,2430,32358,-13888,30,-53,-8,10764,2714,-3194,-18,36,2,23648,12030,-2540,-22,-33,-7
4518,20104,-18810,-17,20,-9,2598,32554,-14064,29,-60,-12,10800,2766,-3268,-20,38,0,23608,11898,-2622,-25,-43,-6
4538,20104,-18808,-29,21,-13,2472,32484,-13892,-12,-46,-20,10778,2740,-3196,-24,43,0,23704,11912,-2480,-17,-59,-5
4288,20130,-18756,-21,18,-15,2444,32531,-13948,-9,-54,-25,10648,2682,-3296,-25,50,5,23738,12084,-2590,-14,-53,-4
4266,20316,-18788,-40,-8,-21,2540,32545,-13900,9,-59,-21,10572,2662,-3246,-19,46,6,23630,12042,-2618,-31,-34,-7
4460,20176,-18888,-56,-29,-25,2460,32326,-13954,2,-53,-25,10676,2746,-3132,-9,38,10,23498,11856,-2546,-32,-38,-7
4486,20118,-18848,-43,-15,-19,2464,32426,-13800,-9,-55,-24,10618,2834,-3148,-11,46,13,23584,11836,-2540,-14,-59,-3
4600,20110,-18874,-29,0,-7,2478,32494,-13792,18,-56,-14,10578,2836,-3142,-24,44,16,23668,12030,-2450,-12,-56,-3
4564,20050,-18814,-17,11,-2,2534,32424,-13934,30,-72,-13,10620,2680,-3094,-34,37,16,23582,12046,-2496,-17,-44,-3
4400,20310,-18658,-7,12,-2,2634,32635,-14068,14,-67,-16,10642,2574,-3048,-28,37,10,23576,11994,-2590,-28,-38,-4
4382,20350,-18730,-30,-8,-10,2560,32605,-13862,-11,-57,-15,10634,2678,-3098,-14,34,5,23596,11900,-2560,-33,-46,-1
4384,20368,-18922,-33,-15,-12,2546,32490,-13956,20,-58,-8,10564,2744,-3146,-8,32,6,23612,11874,-2548,-31,-51,-1
4750,20256,-18922,-49,-23,-4,2422,32400,-13830,50,-61,-2,10508,2840,-3176,-10,26,2,23618,11944,-2616,-19,-48,1
4268,20430,-18920,1,18,14,2472,32726,-14020,41,-63,-6,10632,2778,-3182,-18,15,-3,23600,12018,-2484,-33,-50,-3
4246,20408,-18828,-54,-13,11,2644,32623,-14028,16,-60,-13,10688,2730,-3186,-19,16,-8,23608,11866,-2546,-32,-57,-6
4556,20134,-18850,-50,-18,12,2532,32668,-13770,11,-49,-12,10784,2826,-3170,-22,24,-11,23618,11978,-2490,-26,-59,-9
4524,20134,-18876,-44,-3,17,2672,32360,-13920,25,-59,-10,10716,2800,-3160,-28,31,-15,23594,11954,-2520,-35,-50,-15
4562,20066,-18740,-42,12,21,2676,32533,-13926,23,-47,-13,10640,2830,-3184,-20,24,-12,23546,11840,-2480,-18,-59,-14
4478,20118,-18814,-44,14,21,2406,32593,-13914,13,-48,-14,10650,2894,-3230,-20,23,-6,23616,11998,-2558,-10,-52,-9
4374,20064,-18840,-42,11,14,2664,32585,-13874,24,-62,-10,10694,2908,-3260,-28,18,1,23596,12114,-2624,-13,-48,-6
