ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
32767,32767,-11802,-41,-7,-55,24668,7584,4964,-29,11,-17
32767,32767,-11620,-112,-28,-42,24688,7776,4996,14,17,6
32767,32767,-11384,-165,-51,-13,24634,8278,5152,25,25,16
32767,32767,-11372,-168,-46,-7,24676,8516,5154,-12,25,16
32767,32767,-11474,-117,-33,-22,24660,8184,5126,-51,25,4
32767,32767,-11522,-46,-20,-37,24636,7982,5138,-46,28,-2
32767,32767,-11336,3,-30,-20,24494,8106,5134,-25,28,1
32767,32767,-11438,-10,-54,2,24534,8238,5034,-34,21,-5
32767,32767,-11374,-67,-59,6,24614,8118,4990,-45,27,11
32767,32767,-11328,-111,-66,3,24544,7992,5120,-50,28,19
32767,32767,-11452,-120,-59,-30,24540,8000,5084,-48,24,22
32767,32767,-11572,-83,-42,-54,24570,8018,5120,-40,21,18
32767,32767,-11602,-30,-30,-36,24540,8162,5150,-34,18,14
32767,32767,-11430,-20,-19,-1,24638,8008,5104,-61,16,1
32767,32767,-11234,-63,-32,-17,24720,7828,5044,-58,19,2
32767,32767,-11260,-142,-54,-26,24644,7670,5130,-31,20,8
32767,32767,-11328,-123,-56,-38,24672,8050,5026,9,25,17
32767,32767,-11378,-47,-35,-24,24674,8368,5182,2,26,16
32767,32767,-11348,5,-17,-10,24604,8298,5204,-49,25,5
32767,32767,-11262,-18,-43,-16,24556,7830,5020,-57,22,6
32767,32767,-11094,-134,-57,-35,24596,7834,5116,-35,20,3
32767,32767,-11240,-253,-91,-45,24730,8002,5024,-8,22,9
32767,32767,-11332,-323,-65,-58,24592,8346,5110,3,30,20
32767,32767,-11332,-161,-14,-47,24602,8466,5068,-21,27,19
32767,32767,-11130,73,27,-23,24682,8168,5158,-62,30,18
32767,32767,-10950,225,9,0,24458,7826,5106,-80,25,15
32767,32767,-10944,83,-38,-13,24480,7588,5060,-59,19,8
32767,32767,-11070,-173,-71,-33,24524,7736,5084,-22,12,9
32767,32767,-11124,-232,-67,-18,24638,8012,5116,3,16,12
32767,32767,-11120,-88,-46,1,24674,8296,5188,3,21,16
32767,32767,-11142,28,-26,-24,24628,8206,5148,-32,23,11
32767,32767,-11112,23,-37,-18,24652,7938,5012,-46,20,10
32767,32767,-11126,-34,-60,3,24706,8070,4884,-28,24,3
32767,32767,-11222,-117,-58,-2,24478,8050,5302,-40,31,9
32767,32767,-11280,-155,-42,-26,24650,7848,4976,-43,22,18
32767,32767,-11166,-133,-7,-56,24666,8036,5222,-5,32,-1
32767,32767,-11036,-58,3,-59,24482,8210,5196,-21,28,20
32767,32767,-10954,-1,-5,-54,24566,8078,4992,-27,21,11
32767,32767,-10834,3,-34,-27,24656,8058,5054,-37,26,10
32767,32767,-10910,-58,-47,-17,24642,7898,5108,-39,26,18
32767,32767,-11016,-180,-51,-40,24556,7892,5086,-15,26,14
32767,32767,-11146,-243,-35,-71,24626,8044,5066,-17,26,3
32767,32767,-11090,-156,-16,-57,24584,8280,5058,-15,30,10
32767,32767,-10770,20,-14,-14,24582,8316,5074,-39,29,11
32767,32767,-10690,149,-21,26,24550,8134,5018,-51,27,18
32767,32767,-10900,78,-54,34,24640,7862,5122,-55,27,29
32767,32767,-10950,-143,-66,-2,24694,7768,5162,-38,32,24
32767,32767,-11046,-192,-65,-35,24670,7924,5124,-28,41,15
32767,32767,-10954,-82,-54,-27,24552,8224,5132,-15,45,14
32767,32767,-10910,68,-34,3,24514,8418,5054,-51,38,2
32767,32767,-10844,73,-42,4,24566,7894,5042,-81,35,3
32767,32767,-10878,-61,-48,-12,24600,7566,5052,-55,36,11
32767,32767,-10920,-186,-55,-51,24502,7848,5154,-9,29,14
32767,32767,-11112,-248,-43,-108,24540,8106,5042,1,22,11
32767,32767,-10954,-276,-32,-128,24688,8150,5098,-19,24,6
32767,32767,-10628,-110,-27,-49,24542,8298,5142,-30,29,11
32767,32767,-10320,104,-37,6,24564,8134,5088,-55,27,3
32767,32767,-10302,144,-66,49,24574,7740,5088,-51,24,6
32767,32767,-10520,25,-105,41,24538,7766,5090,-21,23,10
32767,32767,-10732,-125,-139,-9,24616,8090,5064,2,26,18
32767,32767,-10970,-154,-138,-29,24596,8344,5176,-17,32,17
32767,32767,-11192,12,-72,7,24482,8190,5148,-67,30,12
32767,32767,-11084,116,-42,26,24468,8016,5086,-83,23,7
32767,32767,-10882,100,-27,29,24502,7690,5022,-80,13,4
32767,32767,-10780,-15,-45,11,24654,7660,4960,-30,15,17
32767,32767,-10770,-116,-59,-3,24628,8118,5192,8,21,29
32767,32767,-10730,-103,-52,-10,24538,8360,5226,-15,26,22
32767,32767,-10826,-8,-48,-10,24516,8270,5178,-61,21,12
32767,32767,-11070,85,-25,6,24454,7894,5128,-78,15,0
32767,32767,-10912,87,-34,31,24484,7734,5034,-68,10,-1
32767,32767,-10816,-23,-66,17,24486,7726,5082,-32,12,14
32767,32767,-10918,-149,-75,3,24592,7990,5130,-9,19,17
32767,32767,-10890,-146,-59,1,24662,8128,5274,-27,28,20
32767,32767,-10976,-12,-24,-4,24500,7896,5070,-52,26,20
32767,32767,-10860,146,-9,21,24518,7738,5100,-37,18,5
32767,32767,-10726,117,-42,29,24596,7738,4954,-3,15,13
32767,32767,-10734,-59,-63,11,24562,7998,5004,20,16,22
32767,32767,-10934,6,-31,-9,24566,8160,4966,23,11,30
32767,32767,-10878,121,-24,17,24738,8150,5256,5,13,29
32767,32767,-10706,105,-38,29,24636,8300,5276,-46,18,19
32767,32767,-10734,-14,-65,25,24606,7654,5210,-55,10,14
32767,32767,-10870,-138,-73,-13,24644,7798,5034,-16,14,-2
32767,32767,-11100,-130,-66,-35,24654,7996,5022,-8,15,9
32767,32767,-11104,-61,-27,-33,24684,8086,5094,-8,18,15
32767,32767,-11104,89,-5,8,24562,7936,5158,-24,19,15
32767,32767,-10896,124,-7,38,24452,8064,5158,-11,22,15
32767,32767,-10666,14,-48,24,24536,8236,5132,-25,15,4
32767,32767,-10698,-146,-75,-7,24602,8230,5020,-51,14,4
32767,32767,-10894,-174,-65,-18,24644,7960,5028,-56,15,10
32767,32767,-11020,-20,-18,-10,24614,7738,5098,-60,17,8
32767,32767,-10856,91,2,-20,24582,7816,5040,-31,18,15
32767,32767,-10846,110,-24,-7,24576,7974,5148,-19,17,14
32767,32767,-10720,-17,-58,-14,24548,8132,5100,-18,18,16
32767,32767,-10862,-166,-87,-32,24566,8244,5136,-17,12,12
32767,32767,-10962,-191,-75,-26,24606,8106,5100,-43,6,6
32767,32767,-11022,-58,-37,2,24668,7756,5018,-48,10,10
32767,32767,-11010,117,-23,18,24610,7752,5038,-28,16,20
32767,32767,-10982,112,-38,21,24632,7932,5162,-4,17,23
32767,32767,-10926,-52,-57,3,24654,8402,5096,-13,16,17
32767,32767,-10940,-198,-73,-22,24688,8022,5058,-56,13,0
32767,32767,-10910,-180,-48,-29,24524,7678,5084,-41,16,10
32767,32767,-10924,-23,-26,-16,24568,7820,5086,-11,11,8
32767,32767,-10924,127,-16,7,24696,8040,5184,-10,13,10
32767,32767,-10678,130,-41,27,24684,8142,5204,-34,18,11
32767,32767,-10712,-71,-74,7,24594,8060,5160,-45,24,10
32767,32767,-10934,-187,-86,-28,24578,7932,5068,-48,20,9
32767,32767,-11078,-151,-58,-46,24562,7746,5096,-27,18,12
32767,32767,-11078,8,-21,-22,24516,7934,5102,4,18,16
32767,32767,-10890,144,-8,12,24622,8082,5162,-6,16,10
32767,32767,-10630,117,-48,29,24614,8148,5152,-21,21,13
32767,32767,-10646,-36,-82,22,24630,8142,5160,-28,16,15
32767,32767,-10908,-175,-102,-4,24532,8140,5110,-27,15,4
32767,32767,-11256,-137,-56,-37,24794,8022,5132,-39,11,6
32767,32767,-11298,29,-9,-24,24776,7810,5038,-44,14,15
32767,32767,-11026,147,6,3,24726,7730,5174,-14,23,16
32767,32767,-10816,74,-15,12,24746,7992,5028,1,26,9
32767,32767,-10742,-104,-41,6,24566,8378,5074,1,34,16
32767,32767,-10664,-203,-63,-18,24606,8298,5086,-40,25,11
32767,32767,-10780,-154,-53,-47,24574,7926,5022,-54,18,3
32767,32767,-10810,11,-38,-32,24598,7740,5004,-40,18,9
32767,32767,-10800,129,-40,14,24628,7786,5082,-19,20,6
32767,32767,-10824,57,-65,28,24548,8134,5150,-4,22,6
32767,32767,-10938,-77,-76,20,24568,8264,5080,-27,16,3
32767,32767,-11056,-133,-66,4,24566,8014,5020,-33,15,5
32767,32767,-10894,-73,-52,-15,24666,7968,5088,-24,16,12
32767,32767,-10944,29,-53,-9,24716,7944,5112,-28,20,9
32767,32767,-10940,73,-65,15,24662,7818,5128,-17,22,20
32767,32767,-10986,17,-64,23,24656,8136,5162,-9,22,8
32767,32767,-11028,-85,-57,-5,24666,8256,5104,-16,21,6
32767,32767,-11132,-105,-44,-37,24702,8210,5070,-53,18,2
32767,32767,-11018,-68,-20,-43,24650,7784,5062,-64,17,0
32767,32767,-10870,2,-11,-11,24646,7672,5054,-13,18,5
32767,32767,-10752,35,-13,3,24806,7940,5126,5,21,8
32767,32767,-10800,-8,-31,-8,24674,8394,5098,-5,28,12
32767,32767,-10732,-69,-53,-19,24570,8372,5152,-34,24,6
32767,32767,-10792,-106,-79,-24,24636,7972,5002,-71,18,3
32767,32767,-10858,-64,-78,-1,24592,7626,5024,-49,18,4
32767,32767,-10978,34,-61,39,24668,7660,5122,-12,16,9
32767,32767,-11124,46,-39,11,24698,8046,5070,6,20,13
32767,32767,-11048,-49,-57,-20,24618,8458,5122,-8,25,15
32767,32767,-10788,-156,-58,-30,24608,8294,5072,-46,20,10
32767,32767,-10866,-96,-55,1,24640,7942,5076,-65,20,1
32767,32767,-10906,16,-22,12,24600,7788,5016,-54,19,7
32767,32767,-10868,90,-4,-1,24666,7750,5108,-36,18,8
32767,32767,-10770,71,-15,-14,24782,7900,5162,-14,26,6
32767,32767,-10824,-40,-55,-14,24740,8176,5124,-16,28,11
32767,32767,-10770,-135,-90,-10,24592,8288,5150,-44,26,-1
32767,32767,-10886,-125,-91,4,24608,7836,5068,-61,14,7
32767,32767,-11060,22,-46,13,24592,7766,5004,-30,13,6
32767,32767,-11128,101,-9,-6,24686,7880,5098,-3,11,5
32767,32767,-11170,60,0,-26,24702,8260,5132,-6,21,6
32767,32767,-10896,-44,-38,-20,24610,7978,5244,-32,23,10
32767,32767,-10800,-130,-55,0,24600,7874,5036,-40,23,7
32767,32767,-10852,-120,-53,7,24612,7980,5082,-23,21,10
32767,32767,-10872,-50,-30,-5,24698,8126,5096,-12,16,16
32767,32767,-10882,51,-16,-8,24828,7996,5158,-30,23,15
32767,32767,-10736,68,-30,-10,24644,8008,5180,-27,31,19
32767,32767,-10910,-48,-63,-1,24614,8060,5150,-31,31,12
32767,32767,-10916,-140,-73,3,24632,8002,5130,-38,23,8
32767,32767,-10790,-93,-61,3,24606,7924,5014,-34,20,9
32767,32767,-10966,20,-37,-6,24590,7974,5020,-20,17,7
32767,32767,-10796,57,-51,-10,24602,7958,5108,-22,15,3
32767,32767,-11010,-4,-69,9,24622,8020,5186,-23,20,10
32767,32767,-10552,-76,-56,13,24546,8146,5094,-34,14,4
32767,32767,-11006,-40,-54,14,24616,8132,4942,-36,14,3
32767,32767,-11052,-9,-42,-11,24606,8258,5100,-32,16,10
32767,32767,-10980,28,-38,-33,24722,7960,5068,-56,15,2
32767,32767,-10950,-16,-46,-28,24776,7702,5214,-42,19,8
32767,32767,-10888,-80,-48,-24,24706,7702,5118,-26,18,14
32767,32767,-10872,-100,-56,-18,24722,7954,5146,-2,17,7
32767,32767,-10808,-34,-43,-6,24768,8188,5026,9,15,17
32767,32767,-10940,46,-33,-4,24760,8432,5092,-13,17,7
32767,32767,-11010,7,-36,-33,24742,8010,5130,-58,21,4
32767,32767,-11046,-93,-56,-44,24622,7728,5136,-63,23,2
32767,32767,-10932,-143,-62,-19,24644,7624,5112,-37,21,6
32767,32767,-10726,-24,-59,26,24590,7904,5076,-2,17,10
32767,32767,-10848,71,-49,24,24680,8240,5028,4,14,15
32767,32767,-10994,50,-33,-5,24698,8384,5108,-1,15,15
32767,32767,-11054,-54,-28,-33,24650,8284,5136,-55,18,8
32767,32767,-10912,-130,-45,-57,24586,7792,5000,-79,20,14
32767,32767,-10916,-124,-56,-50,24740,7656,5100,-33,17,10
32767,32767,-10866,-64,-52,-7,24806,7994,5134,-2,19,14
32767,32767,-10836,14,-34,20,24696,8258,5078,-8,21,13
32767,32767,-10838,37,-33,9,24708,8232,5112,-25,19,8
32767,32767,-10802,-2,-53,-8,24750,7948,5096,-46,19,4
32767,32767,-10716,-85,-75,-11,24628,7870,5038,-42,23,7
32767,32767,-10904,-104,-87,-3,24622,7882,5188,-36,21,10
32767,32767,-11130,-91,-65,-16,24702,8104,5080,-20,18,7
32767,32767,-11010,-68,-29,-36,24676,8130,5158,-54,18,3
32767,32767,-10876,-40,7,-40,24578,7756,5098,-55,19,8
32767,32767,-10666,28,-20,-2,24542,7838,5154,-33,15,4
32767,32767,-10618,-8,-42,-9,24736,7880,5180,-14,14,4
32767,32767,-10750,-109,-66,-28,24762,8162,5062,-9,26,6
32767,32767,-10830,-180,-77,-23,24750,8178,5074,-27,28,7
32767,32767,-10790,-182,-60,-30,24714,8042,5030,-44,30,6
32767,32767,-10736,-87,-58,-16,24660,7882,5160,-42,30,8
32767,32767,-10858,-81,-58,-13,24698,7824,5102,-35,28,7
32767,32767,-10666,-133,-62,-29,24622,7952,5202,-16,26,11
32767,32767,-10542,-203,-97,-39,24640,8062,5096,-9,22,12
32767,32767,-10496,-560,-171,-131,24700,8122,5056,-10,18,10
32767,32767,-10660,-773,-158,-233,24760,8050,5138,-43,24,12
32767,32767,-10708,-1005,-120,-280,24694,7922,5160,-53,29,12
32767,32767,-10470,-996,-77,-235,24696,7790,5236,-53,21,6
32767,32767,-9800,-703,-3,-204,24712,7684,5058,-30,22,6
32767,32767,-9176,-263,33,-140,24628,7944,5156,11,27,20
32767,32767,-8812,-28,13,-88,24632,8394,5124,2,30,20
32767,32767,-8610,-139,-52,-90,24752,8070,5140,-40,26,10
32767,32767,-8864,-600,-181,-119,24684,7850,5184,-54,30,10
32767,32767,-9198,-975,-225,-159,24626,7782,5118,-39,24,7
32767,32767,-9302,-1175,-206,-197,24718,7880,5024,-15,17,1
32767,32767,-9114,-909,-132,-186,24636,8134,5092,-1,18,8
32767,32767,-8892,-468,-70,-144,24716,8230,5062,-26,23,9
32767,32767,-8510,-160,-18,-98,24698,8142,5130,-55,28,11
32767,32767,-7934,-151,-47,-51,24554,7708,5098,-48,26,10
32767,32767,-7690,-426,-128,-29,24618,7780,5146,-18,20,8
32767,32767,-7836,-989,-196,-77,24796,8018,5068,-2,25,6
32767,32767,-8100,-1356,-190,-175,24550,8504,5196,-13,30,12
32767,32767,-8068,-1581,-131,-276,24592,8142,5168,-69,23,4
32767,32767,-7702,-1690,-43,-373,24586,7602,4982,-64,19,10
32767,32767,-7044,-1742,27,-441,24606,7730,5062,-17,15,13
32767,32767,-5978,-1746,44,-433,24674,7936,5108,-4,14,15
32767,32767,-5168,-1722,39,-412,24656,8196,5142,-6,13,20
32767,32767,-4618,-1650,38,-393,24696,8182,5142,-26,12,7
32767,32767,-4226,-1458,7,-355,24676,8038,5078,-35,14,5
32767,32767,-3860,-1375,-64,-324,24600,8076,5042,-11,9,10
32767,32767,-3566,-1427,-122,-295,24616,8098,5052,-22,2,-4
32767,32767,-3406,-1520,-125,-278,24568,8154,4932,6,5,26
32767,32767,-3274,-1571,-102,-270,24620,8344,4652,0,5,50
32767,32767,-3118,-1514,-66,-268,24922,7948,5032,-8,21,66
32767,32767,-2870,-1394,-30,-274,25138,8114,5384,-19,50,66
32767,32767,-2380,-1370,-40,-259,24822,8066,5350,-75,68,50
32767,32767,-1706,-1343,-54,-197,24576,7912,5142,-81,53,36
32767,32767,-1374,-1326,-58,-147,24568,7838,5118,-79,34,7
32767,32704,-1194,-1290,-65,-102,24670,7842,4860,-58,30,9
32767,32767,-1148,-1316,-48,-107,24822,7874,4808,-23,34,36
32767,32767,-984,-1493,-30,-143,24718,8006,4930,-3,45,54
32767,32180,-366,-1687,-35,-168,24676,7824,5314,-28,39,59
32767,31122,-66,-1644,-24,-160,24626,7972,5298,-23,51,47
32767,31542,188,-1498,2,-147,24646,8094,5384,-30,52,40
32767,32536,200,-1600,28,-152,24598,8076,5160,-46,52,33
32767,32767,278,-1969,42,-200,24622,8088,4930,-45,61,39
32767,32752,572,-2501,51,-229,24520,8104,4814,-56,54,38
32767,29996,1234,-2621,35,-142,24436,7922,4792,-59,42,47
32767,27492,2212,-2255,31,19,24474,7682,4766,-38,32,70
32767,26110,2732,-1630,45,167,24598,7608,4904,11,39,74
32767,26228,3272,-1080,40,201,24828,7778,4896,57,62,80
32767,28044,3522,-787,27,137,24908,7950,5026,77,102,112
32767,28982,3544,-977,15,96,24882,8172,5206,63,116,92
32767,27860,3580,-1257,18,41,24702,8336,5204,-7,110,50
32767,26494,3674,-1282,3,10,24338,8058,5298,-60,104,53
32767,25824,3788,-1116,9,8,24300,7598,5042,-40,75,72
32767,26336,4106,-969,23,-1,24732,7652,4970,29,68,28
32767,26358,4526,-927,4,-18,24652,8110,5248,41,90,-5
32767,25816,4692,-819,-35,19,24544,8294,5252,-16,87,18
32767,25730,4550,-573,-68,49,24316,8006,5138,-59,67,44
32767,26718,4134,-497,-59,1,24224,7946,5082,-44,51,32
32767,27480,3990,-648,-34,-36,24442,8158,4994,-27,50,20
32767,27256,4172,-894,22,-39,24570,8342,5242,-38,64,10
32767,26264,4566,-1002,37,-38,24514,8434,5266,-93,64,7
32767,26216,5094,-934,-4,48,24254,8282,5248,-135,62,13
32767,27388,5008,-1043,-26,74,24134,8002,5136,-161,52,18
32767,27354,4998,-1343,-59,108,24168,8012,5136,-169,31,0
32767,25858,4986,-1586,-70,174,24372,8054,5126,-165,21,-4
32767,23674,5268,-1584,-88,225,24466,8080,5190,-180,28,3
32767,22500,5462,-1360,-83,263,24416,8058,5204,-204,32,5
32767,22220,5460,-1192,-80,211,24334,7884,5136,-230,23,8
32767,22282,5484,-1170,-46,101,24330,7864,4984,-230,5,1
32767,21658,5252,-1206,-21,11,24454,8024,5400,-238,-10,-5
32767,20724,5552,-1130,23,10,24700,8072,5360,-221,-14,43
32767,20016,5954,-835,25,61,24784,8006,5260,-214,12,100
32767,20384,6274,-528,22,55,24382,8006,5208,-260,40,73
32767,21064,6136,-395,10,-53,24206,8068,5128,-283,26,57
32767,21638,5946,-404,20,-131,24164,7918,5134,-341,6,39
32767,22002,5770,-489,54,-174,24354,7436,5184,-418,-19,23
32767,21520,6058,-655,72,-246,24496,6810,5258,-445,-13,30
32767,20648,6368,-511,35,-145,24394,6144,5098,-391,12,71
32767,20724,6738,-225,9,-34,24364,5816,5120,-309,2,71
32767,21780,6534,-145,-33,-123,24532,6002,5166,-216,1,27
32767,22852,6054,-367,-52,-258,24586,6612,5162,-142,16,10
32767,22572,5830,-695,-38,-238,24556,6760,5202,-115,22,38
32767,20490,5732,-824,-7,-186,24482,6596,5314,-100,35,48
32767,19040,5966,-559,10,-128,24276,6854,5312,-83,35,38
32767,19812,6082,-92,74,-60,24322,7016,5328,-94,16,20
32767,20854,6102,-96,93,-137,24468,7072,5230,-112,1,15
32767,21116,6168,-307,95,-246,24394,6942,5294,-129,0,24
32767,20404,6218,-530,85,-322,24460,6870,5326,-141,5,33
32767,19694,6084,-557,84,-339,24620,6802,5252,-152,-1,32
32767,19486,6154,-446,106,-346,24582,6892,5434,-192,4,44
32767,19520,6384,-248,93,-245,24514,7010,5378,-214,9,78
32767,19838,6476,28,54,-79,24452,6962,5476,-253,7,97
32767,20960,6614,108,38,-72,24472,6942,5318,-249,17,89
32767,21410,6528,-49,7,-129,24440,6854,5306,-281,11,55
32767,20780,6052,-228,-14,-102,24586,6784,5300,-306,-2,40
32767,20030,6242,-262,-2,-69,24544,6500,5328,-345,-3,48
32767,19482,6414,-199,-16,-60,24580,5908,5092,-363,-17,53
32767,19184,6204,-18,-16,-17,24740,5328,5138,-322,-4,21
32767,19800,6198,124,-1,28,24828,4978,5158,-273,14,12
32767,20498,6158,58,8,-9,24896,5080,5128,-166,29,26
32767,20150,6440,-89,-6,-31,24574,5642,5120,-92,65,21
32767,19754,6482,-90,-26,-16,24258,6018,5334,-83,63,24
32767,19732,6552,-8,-49,-17,24094,6084,5382,-88,36,27
32767,20254,6240,37,-50,-32,24254,5956,5252,-111,-10,17
32767,20328,5930,27,-40,-21,24562,5700,5260,-115,-2,3
32767,20200,5766,28,-9,8,24792,5430,5394,-70,24,1
32767,20150,6460,40,-5,19,24728,6190,5378,-29,52,19
32767,20280,6670,40,-27,25,24378,6720,5546,-81,54,24
32767,20424,6384,-24,-53,4,24140,6664,5518,-176,28,25
32767,20404,5932,-104,-47,-29,24300,5754,5200,-205,-10,15
32767,19844,5884,-113,-14,-23,24620,5064,5004,-167,-14,-24
32767,19402,6330,-12,0,5,24836,4976,5156,-97,6,-15
32767,19696,6690,146,-1,35,24720,5662,5196,-39,35,12
32767,20636,6648,161,-36,24,24414,6094,5432,-74,39,3
32767,20856,6242,38,-61,14,24370,5890,5340,-99,23,3
32767,20228,5942,-76,-53,-4,24482,5134,5106,-102,3,15
32767,19514,6354,96,-27,18,24696,4952,5208,-72,9,0
32767,19822,6460,246,-35,50,24684,5280,5200,-42,43,6
32767,20274,6426,327,-41,88,24538,5410,5220,-14,64,28
32767,20872,6280,345,-74,144,24496,5946,5440,19,72,12
32767,20728,6220,266,-102,101,24342,6472,5468,-6,61,10
32767,20818,5978,201,-91,30,24312,5926,5326,-71,11,8
32767,21426,5866,93,-53,11,24542,5456,5204,-67,-8,-9
32767,21054,5856,-95,-7,-17,24686,5294,5230,-57,-2,-12
32767,20166,6382,-18,6,-2,24582,5318,5204,-43,23,12
32767,20652,6580,74,-19,25,24454,5444,5284,-25,23,13
32767,21042,6566,50,-55,13,24476,5776,5400,-31,21,5
32767,21156,6260,-30,-68,4,24544,5648,5240,-39,19,9
32767,21022,5922,-127,-53,-27,24608,5342,5268,-39,13,5
32767,20618,5910,-156,-10,-33,24500,5492,5310,-25,26,11
32767,20272,6104,-109,11,-8,24442,5774,5444,-21,22,7
32767,20132,6572,-13,0,0,24412,5858,5306,-36,20,5
32767,20696,6744,35,-39,-3,24608,5612,5276,-39,11,-3
32767,21062,6470,-15,-72,-9,24674,5422,5128,-31,19,-5
32767,20928,6024,-103,-80,-19,24686,5448,5484,-22,29,1
32767,20600,5834,-123,-45,-14,24448,5728,5438,-20,43,18
32767,20302,6054,-84,-29,-4,24344,5806,5480,-38,26,27
32767,20464,6510,9,-19,2,24438,5728,5236,-39,14,8
32767,20692,6390,9,-35,12,24658,5380,5052,-24,8,-4
32767,20720,6190,-32,-40,-13,24670,5364,5410,-14,28,-2
32767,20560,5980,-53,-32,-29,24554,5638,5370,-8,35,19
32767,20258,6090,-33,-17,-7,24464,5810,5412,-27,31,29
32767,20260,6300,34,-16,9,24370,5734,5266,-25,22,16
32767,20578,6448,68,-33,-2,24552,5602,5258,-25,9,6
32767,20900,6282,39,-55,7,24640,5442,5218,-19,16,-6
32767,20968,6092,-2,-59,11,24536,5588,5280,-7,31,-4
32767,20984,6018,-63,-45,-6,24444,5508,5400,-32,32,6
32767,20684,6120,-100,-29,-8,24524,5554,5204,0,25,-1
32767,20384,6186,-83,-11,-7,24648,5730,5300,9,30,-4
32767,20366,6298,-25,-12,-6,24468,5842,5346,8,44,5
32767,20636,6394,0,-22,-1,24454,5908,5380,-18,35,13
32767,20840,6226,-29,-33,-3,24432,5670,5284,-33,27,12
32767,20526,6310,-72,-48,-2,24526,5388,5200,-28,18,-3
32767,20354,6286,-11,-45,13,24646,5542,5318,-13,39,9
32767,20720,6170,25,-36,8,24586,5758,5416,-10,48,20
32767,20802,6176,-18,-32,-8,24406,5848,5402,-32,52,17
32767,20710,6242,-59,-30,-8,24298,5852,5348,-41,33,18
32767,20644,6314,-95,-31,-19,24276,5740,5200,-52,23,11
32767,20420,6180,-80,-36,-24,24406,5656,5228,-48,14,-7
32767,20528,6206,-32,-27,-16,24572,5582,5238,-33,20,-2
32767,20810,6242,3,-25,3,24504,5522,5232,-33,38,2
32767,20768,6232,-23,-25,3,24350,5560,5464,-27,38,2
32767,20568,6318,-47,-36,4,24328,5688,5278,-32,26,12
32767,20456,6288,-58,-34,-3,24390,5634,5310,-39,12,6
32767,20550,6220,-70,-38,-15,24472,5686,5180,-25,7,0
32767,20320,6260,-53,-40,-9,24516,5606,5260,-23,15,-13
32767,20434,6274,7,-45,3,24448,5738,5334,-26,27,0
32767,20612,6118,14,-35,-9,24440,5628,5340,-36,21,18
32767,20920,6136,-33,-25,-20,24492,5736,5256,-32,22,5
32767,20722,6274,-88,-28,-11,24488,5752,5122,-33,23,10
32767,20470,6340,-81,-31,-8,24472,5516,5208,-29,23,10
32767,20486,6290,-64,-37,-15,24528,5508,5290,-28,18,0
32767,20362,6250,-32,-41,-15,24512,5644,5320,-28,27,4
32767,20558,6236,6,-32,-7,24446,5582,5324,-34,26,1
32767,20804,6198,-22,-37,-12,24448,5714,5334,-32,26,-16
32767,20462,6244,-56,-37,-10,24414,5704,5292,-38,29,1
32767,20312,6404,3,-59,11,24490,5736,5266,-39,21,10
32767,20714,6268,33,-62,7,24402,5686,5304,-38,29,8
32767,21136,6020,-63,-61,-24,24464,5580,5306,-42,22,14
32767,20632,5890,-145,-40,-21,24498,5468,5292,-33,25,-6
32767,20256,5944,-116,-13,-11,24478,5582,5294,-28,29,6
32767,20044,6234,-20,5,-1,24456,5622,5222,-24,33,18
32767,20476,6536,62,-10,7,24408,5652,5338,-24,21,5
32767,20844,6562,-1,-55,-7,24524,5788,5360,-25,12,-3
32767,20646,6454,-59,-81,-13,24544,5648,5298,-38,10,2
32767,20426,6102,-64,-88,-16,24690,5536,5312,-32,9,3
32767,20398,5892,-17,-68,-17,24660,5638,5340,-30,28,13
32767,20548,5954,28,-34,-7,24490,5660,5280,-34,37,29
32767,20854,6112,14,-13,2,24442,5670,5244,-32,31,16
32767,20346,6418,-39,-44,7,24458,5726,5338,-30,26,5
32767,20470,6348,-12,-60,-2,24402,5620,5296,-36,26,10
32767,20284,6244,6,-59,-12,24358,5560,5286,-32,23,13
32767,20628,6160,30,-51,-18,24352,5558,5282,-35,16,11
32767,20812,6182,5,-44,-21,24494,5614,5310,-32,16,9
32767,20924,6158,-42,-33,-17,24482,5584,5242,-32,22,9
32767,20662,6166,-103,-38,-17,24388,5618,5286,-23,29,15
32767,20140,6128,-57,-30,-5,24396,5672,5294,-21,20,15
32767,20298,6242,15,-32,-9,24504,5684,5278,-28,11,-1
32767,20590,6412,63,-35,-15,24540,5636,5294,-30,19,11
32767,21176,6376,27,-48,-14,24540,5580,5258,-32,23,16
32767,21056,6234,-72,-65,-10,24368,5692,5278,-19,29,15
32767,20602,6100,-104,-61,-4,24302,5708,5336,-21,24,10
32767,20308,6060,-61,-48,0,24302,5632,5342,-33,4,7
32767,20408,6184,0,-33,5,24564,5600,5256,-30,2,-2
32767,20614,6232,-6,-20,-6,24554,5564,5256,-31,14,14
32767,20744,6326,-45,-23,-18,24630,5600,5470,-28,13,11
32767,20656,6344,-86,-30,-10,24546,5776,5398,-38,21,2
32767,20298,6274,-92,-30,-4,24430,5740,5308,-51,31,28
32767,19976,6178,-44,-39,-11,24424,5444,5232,-46,27,28
32767,20210,6172,51,-28,-14,24404,5538,5160,-27,33,7
32767,20714,6356,80,-32,-16,24468,5586,5240,-18,34,17
32767,21062,6368,38,-42,-18,24378,5638,5300,-21,33,10
32767,21080,6304,-43,-70,-7,24352,5648,5308,-30,16,6
